action_id,action_type,target,timestamp
1076,REMOVE_TRANSACTION,Jones,2024-01-01 05:58:40
1077,REMOVE_TRANSACTION,Johnson,2024-01-01 05:59:00
1078,REMOVE_TRANSACTION,Miller,2024-01-01 05:59:20
1079,UPDATE_STATS,Davis,2024-01-01 05:59:40
1080,ADD_TRANSACTION,Taylor,2024-01-01 06:00:00
1081,UPDATE_STATS,Taylor,2024-01-01 06:00:20
1082,REMOVE_TRANSACTION,Garcia,2024-01-01 06:00:40
1083,UPDATE_STATS,Miller,2024-01-01 06:01:00
1084,ADD_PLAYER,Brown,2024-01-01 06:01:20
1085,ADD_TRANSACTION,Taylor,2024-01-01 06:01:40
1086,ADD_TRANSACTION,Garcia,2024-01-01 06:02:00
1087,REMOVE_PLAYER,Wilson,2024-01-01 06:02:20
1088,REMOVE_PLAYER,Miller,2024-01-01 06:02:40
1089,REMOVE_TRANSACTION,Williams,2024-01-01 06:03:00
1090,UPDATE_STATS,Jackson,2024-01-01 06:03:20
1091,REMOVE_PLAYER,Taylor,2024-01-01 06:03:40
1092,REMOVE_TRANSACTION,Taylor,2024-01-01 06:04:00
1093,UPDATE_STATS,Miller,2024-01-01 06:04:20
1094,ADD_TRANSACTION,Moore,2024-01-01 06:04:40
1095,REMOVE_TRANSACTION,Brown,2024-01-01 06:05:00
1096,ADD_TRANSACTION,Garcia,2024-01-01 06:05:20
1097,UPDATE_STATS,Wilson,2024-01-01 06:05:40
1098,REMOVE_TRANSACTION,Wilson,2024-01-01 06:06:00
1099,UPDATE_STATS,Williams,2024-01-01 06:06:20
1100,ADD_TRANSACTION,Davis,2024-01-01 06:06:40
1101,ADD_TRANSACTION,Jackson,2024-01-01 06:07:00
1102,ADD_PLAYER,Davis,2024-01-01 06:07:20
1103,REMOVE_PLAYER,Brown,2024-01-01 06:07:40
1104,UPDATE_STATS,Davis,2024-01-01 06:08:00
1105,ADD_TRANSACTION,Jones,2024-01-01 06:08:20
1106,REMOVE_TRANSACTION,Davis,2024-01-01 06:08:40
1107,REMOVE_TRANSACTION,Moore,2024-01-01 06:09:00
1108,ADD_PLAYER,Johnson,2024-01-01 06:09:20
1109,ADD_TRANSACTION,Garcia,2024-01-01 06:09:40
1110,ADD_PLAYER,Jackson,2024-01-01 06:10:00
1111,ADD_PLAYER,Davis,2024-01-01 06:10:20
1112,REMOVE_TRANSACTION,Johnson,2024-01-01 06:10:40
1113,REMOVE_PLAYER,Brown,2024-01-01 06:11:00
1114,ADD_TRANSACTION,Jackson,2024-01-01 06:11:20
1115,REMOVE_TRANSACTION,Garcia,2024-01-01 06:11:40
1116,UPDATE_STATS,Johnson,2024-01-01 06:12:00
1117,ADD_TRANSACTION,Smith,2024-01-01 06:12:20
1118,REMOVE_PLAYER,Garcia,2024-01-01 06:12:40
1119,ADD_PLAYER,Moore,2024-01-01 06:13:00
1120,UPDATE_STATS,Taylor,2024-01-01 06:13:20
1121,ADD_PLAYER,Williams,2024-01-01 06:13:40
1122,UPDATE_STATS,Wilson,2024-01-01 06:14:00
1123,ADD_PLAYER,Johnson,2024-01-01 06:14:20
1124,ADD_PLAYER,Brown,2024-01-01 06:14:40
1125,UPDATE_STATS,Wilson,2024-01-01 06:15:00
1126,UPDATE_STATS,Taylor,2024-01-01 06:15:20
1127,ADD_PLAYER,Jones,2024-01-01 06:15:40
1128,ADD_PLAYER,Garcia,2024-01-01 06:16:00
1129,ADD_PLAYER,Moore,2024-01-01 06:16:20
1130,REMOVE_TRANSACTION,Brown,2024-01-01 06:16:40
1131,ADD_TRANSACTION,Jones,2024-01-01 06:17:00
1132,ADD_PLAYER,Jackson,2024-01-01 06:17:20
1133,ADD_PLAYER,Jackson,2024-01-01 06:17:40
1134,ADD_TRANSACTION,Garcia,2024-01-01 06:18:00
1135,ADD_PLAYER,Smith,2024-01-01 06:18:20
1136,REMOVE_PLAYER,Smith,2024-01-01 06:18:40
1137,REMOVE_TRANSACTION,Smith,2024-01-01 06:19:00
1138,UPDATE_STATS,Williams,2024-01-01 06:19:20
1139,ADD_PLAYER,Taylor,2024-01-01 06:19:40
1140,UPDATE_STATS,Johnson,2024-01-01 06:20:00
1141,ADD_TRANSACTION,Miller,2024-01-01 06:20:20
1142,UPDATE_STATS,Williams,2024-01-01 06:20:40
1143,ADD_PLAYER,Jones,2024-01-01 06:21:00
1144,REMOVE_PLAYER,Moore,2024-01-01 06:21:20
1145,REMOVE_PLAYER,Garcia,2024-01-01 06:21:40
1146,REMOVE_PLAYER,Jackson,2024-01-01 06:22:00
1147,REMOVE_PLAYER,Garcia,2024-01-01 06:22:20
1148,REMOVE_TRANSACTION,Jones,2024-01-01 06:22:40
1149,UPDATE_STATS,Johnson,2024-01-01 06:23:00
1150,ADD_TRANSACTION,Smith,2024-01-01 06:23:20
1151,ADD_PLAYER,Johnson,2024-01-01 06:23:40
1152,REMOVE_TRANSACTION,Smith,2024-01-01 06:24:00
1153,UPDATE_STATS,Moore,2024-01-01 06:24:20
1154,UPDATE_STATS,Moore,2024-01-01 06:24:40
1155,REMOVE_TRANSACTION,Smith,2024-01-01 06:25:00
1156,REMOVE_PLAYER,Johnson,2024-01-01 06:25:20
1157,REMOVE_PLAYER,Brown,2024-01-01 06:25:40
1158,ADD_PLAYER,Taylor,2024-01-01 06:26:00
1159,REMOVE_TRANSACTION,Wilson,2024-01-01 06:26:20
1160,REMOVE_PLAYER,Smith,2024-01-01 06:26:40
1161,ADD_PLAYER,Brown,2024-01-01 06:27:00
1162,REMOVE_TRANSACTION,Wilson,2024-01-01 06:27:20
1163,ADD_PLAYER,Jones,2024-01-01 06:27:40
1164,REMOVE_TRANSACTION,Johnson,2024-01-01 06:28:00
1165,REMOVE_PLAYER,Taylor,2024-01-01 06:28:20
1166,REMOVE_TRANSACTION,Smith,2024-01-01 06:28:40
1167,UPDATE_STATS,Moore,2024-01-01 06:29:00
1168,ADD_PLAYER,Taylor,2024-01-01 06:29:20
1169,REMOVE_TRANSACTION,Wilson,2024-01-01 06:29:40
1170,ADD_PLAYER,Garcia,2024-01-01 06:30:00
1171,REMOVE_TRANSACTION,Miller,2024-01-01 06:30:20
1172,REMOVE_PLAYER,Taylor,2024-01-01 06:30:40
1173,REMOVE_PLAYER,Williams,2024-01-01 06:31:00
1174,ADD_PLAYER,Jackson,2024-01-01 06:31:20
1175,REMOVE_PLAYER,Moore,2024-01-01 06:31:40
1176,ADD_PLAYER,Williams,2024-01-01 06:32:00
1177,ADD_TRANSACTION,Williams,2024-01-01 06:32:20
1178,ADD_TRANSACTION,Wilson,2024-01-01 06:32:40
1179,ADD_TRANSACTION,Wilson,2024-01-01 06:33:00
1180,REMOVE_PLAYER,Johnson,2024-01-01 06:33:20
1181,REMOVE_PLAYER,Williams,2024-01-01 06:33:40
1182,ADD_TRANSACTION,Jackson,2024-01-01 06:34:00
1183,ADD_TRANSACTION,Davis,2024-01-01 06:34:20
1184,REMOVE_PLAYER,Davis,2024-01-01 06:34:40
1185,ADD_TRANSACTION,Jones,2024-01-01 06:35:00
1186,REMOVE_TRANSACTION,Williams,2024-01-01 06:35:20
1187,ADD_TRANSACTION,Jackson,2024-01-01 06:35:40
1188,ADD_TRANSACTION,Garcia,2024-01-01 06:36:00
1189,REMOVE_TRANSACTION,Wilson,2024-01-01 06:36:20
1190,ADD_TRANSACTION,Davis,2024-01-01 06:36:40
1191,REMOVE_TRANSACTION,Moore,2024-01-01 06:37:00
1192,REMOVE_TRANSACTION,Johnson,2024-01-01 06:37:20
1193,REMOVE_PLAYER,Taylor,2024-01-01 06:37:40
1194,ADD_TRANSACTION,Wilson,2024-01-01 06:38:00
1195,ADD_PLAYER,Taylor,2024-01-01 06:38:20
1196,REMOVE_PLAYER,Jones,2024-01-01 06:38:40
1197,ADD_PLAYER,Garcia,2024-01-01 06:39:00
1198,ADD_TRANSACTION,Taylor,2024-01-01 06:39:20
1199,ADD_PLAYER,Jones,2024-01-01 06:39:40
1200,UPDATE_STATS,Smith,2024-01-01 06:40:00
1201,ADD_PLAYER,Jackson,2024-01-01 06:40:20
1202,ADD_PLAYER,Wilson,2024-01-01 06:40:40
1203,UPDATE_STATS,Jackson,2024-01-01 06:41:00
1204,REMOVE_TRANSACTION,Garcia,2024-01-01 06:41:20
1205,UPDATE_STATS,Smith,2024-01-01 06:41:40
1206,ADD_TRANSACTION,Johnson,2024-01-01 06:42:00
1207,ADD_PLAYER,Moore,2024-01-01 06:42:20
1208,REMOVE_PLAYER,Wilson,2024-01-01 06:42:40
1209,ADD_PLAYER,Garcia,2024-01-01 06:43:00
1210,ADD_TRANSACTION,Jackson,2024-01-01 06:43:20
1211,REMOVE_TRANSACTION,Jackson,2024-01-01 06:43:40
1212,REMOVE_TRANSACTION,Smith,2024-01-01 06:44:00
1213,REMOVE_PLAYER,Wilson,2024-01-01 06:44:20
1214,ADD_PLAYER,Jackson,2024-01-01 06:44:40
1215,UPDATE_STATS,Wilson,2024-01-01 06:45:00
1216,ADD_TRANSACTION,Moore,2024-01-01 06:45:20
1217,REMOVE_PLAYER,Jackson,2024-01-01 06:45:40
1218,UPDATE_STATS,Brown,2024-01-01 06:46:00
1219,UPDATE_STATS,Garcia,2024-01-01 06:46:20
1220,ADD_PLAYER,Davis,2024-01-01 06:46:40
1221,ADD_PLAYER,Taylor,2024-01-01 06:47:00
1222,UPDATE_STATS,Williams,2024-01-01 06:47:20
1223,REMOVE_PLAYER,Jones,2024-01-01 06:47:40
1224,ADD_TRANSACTION,Smith,2024-01-01 06:48:00
1225,REMOVE_PLAYER,Brown,2024-01-01 06:48:20
1226,ADD_PLAYER,Davis,2024-01-01 06:48:40
1227,ADD_PLAYER,Jones,2024-01-01 06:49:00
1228,ADD_TRANSACTION,Johnson,2024-01-01 06:49:20
1229,ADD_PLAYER,Johnson,2024-01-01 06:49:40
1230,REMOVE_TRANSACTION,Smith,2024-01-01 06:50:00
1231,ADD_TRANSACTION,Smith,2024-01-01 06:50:20
1232,UPDATE_STATS,Johnson,2024-01-01 06:50:40
1233,REMOVE_PLAYER,Wilson,2024-01-01 06:51:00
1234,REMOVE_PLAYER,Davis,2024-01-01 06:51:20
1235,UPDATE_STATS,Garcia,2024-01-01 06:51:40
1236,UPDATE_STATS,Brown,2024-01-01 06:52:00
1237,REMOVE_PLAYER,Wilson,2024-01-01 06:52:20
1238,ADD_TRANSACTION,Williams,2024-01-01 06:52:40
1239,UPDATE_STATS,Miller,2024-01-01 06:53:00
1240,ADD_PLAYER,Taylor,2024-01-01 06:53:20
1241,REMOVE_PLAYER,Smith,2024-01-01 06:53:40
1242,UPDATE_STATS,Jones,2024-01-01 06:54:00
1243,UPDATE_STATS,Brown,2024-01-01 06:54:20
1244,ADD_PLAYER,Smith,2024-01-01 06:54:40
1245,UPDATE_STATS,Smith,2024-01-01 06:55:00
1246,ADD_TRANSACTION,Garcia,2024-01-01 06:55:20
1247,REMOVE_PLAYER,Williams,2024-01-01 06:55:40
1248,ADD_TRANSACTION,Williams,2024-01-01 06:56:00
1249,ADD_PLAYER,Smith,2024-01-01 06:56:20
1250,REMOVE_TRANSACTION,Wilson,2024-01-01 06:56:40
1251,REMOVE_PLAYER,Jones,2024-01-01 06:57:00
1252,REMOVE_PLAYER,Moore,2024-01-01 06:57:20
1253,REMOVE_TRANSACTION,Brown,2024-01-01 06:57:40
1254,ADD_TRANSACTION,Williams,2024-01-01 06:58:00
1255,REMOVE_TRANSACTION,Wilson,2024-01-01 06:58:20
1256,REMOVE_PLAYER,Williams,2024-01-01 06:58:40
1257,ADD_TRANSACTION,Taylor,2024-01-01 06:59:00
1258,ADD_PLAYER,Davis,2024-01-01 06:59:20
1259,ADD_PLAYER,Smith,2024-01-01 06:59:40
1260,REMOVE_PLAYER,Taylor,2024-01-01 07:00:00
1261,ADD_TRANSACTION,Miller,2024-01-01 07:00:20
1262,REMOVE_PLAYER,Miller,2024-01-01 07:00:40
1263,ADD_TRANSACTION,Wilson,2024-01-01 07:01:00
1264,REMOVE_TRANSACTION,Williams,2024-01-01 07:01:20
1265,REMOVE_TRANSACTION,Brown,2024-01-01 07:01:40
1266,UPDATE_STATS,Miller,2024-01-01 07:02:00
1267,REMOVE_PLAYER,Johnson,2024-01-01 07:02:20
1268,UPDATE_STATS,Moore,2024-01-01 07:02:40
1269,REMOVE_TRANSACTION,Johnson,2024-01-01 07:03:00
1270,ADD_PLAYER,Jackson,2024-01-01 07:03:20
1271,REMOVE_PLAYER,Taylor,2024-01-01 07:03:40
1272,ADD_TRANSACTION,Moore,2024-01-01 07:04:00
1273,UPDATE_STATS,Garcia,2024-01-01 07:04:20
1274,ADD_PLAYER,Moore,2024-01-01 07:04:40
1275,UPDATE_STATS,Taylor,2024-01-01 07:05:00
1276,REMOVE_PLAYER,Taylor,2024-01-01 07:05:20
1277,REMOVE_TRANSACTION,Smith,2024-01-01 07:05:40
1278,REMOVE_PLAYER,Brown,2024-01-01 07:06:00
1279,REMOVE_PLAYER,Smith,2024-01-01 07:06:20
1280,REMOVE_PLAYER,Moore,2024-01-01 07:06:40
1281,ADD_PLAYER,Wilson,2024-01-01 07:07:00
1282,UPDATE_STATS,Garcia,2024-01-01 07:07:20
1283,UPDATE_STATS,Wilson,2024-01-01 07:07:40
1284,ADD_PLAYER,Wilson,2024-01-01 07:08:00
1285,REMOVE_TRANSACTION,Taylor,2024-01-01 07:08:20
1286,REMOVE_TRANSACTION,Taylor,2024-01-01 07:08:40
1287,UPDATE_STATS,Garcia,2024-01-01 07:09:00
1288,ADD_PLAYER,Williams,2024-01-01 07:09:20
1289,ADD_PLAYER,Moore,2024-01-01 07:09:40
1290,REMOVE_TRANSACTION,Johnson,2024-01-01 07:10:00
1291,REMOVE_TRANSACTION,Jones,2024-01-01 07:10:20
1292,ADD_TRANSACTION,Garcia,2024-01-01 07:10:40
1293,ADD_PLAYER,Jones,2024-01-01 07:11:00
1294,REMOVE_TRANSACTION,Johnson,2024-01-01 07:11:20
1295,REMOVE_TRANSACTION,Brown,2024-01-01 07:11:40
1296,REMOVE_TRANSACTION,Jones,2024-01-01 07:12:00
1297,ADD_TRANSACTION,Johnson,2024-01-01 07:12:20
1298,REMOVE_PLAYER,Moore,2024-01-01 07:12:40
1299,REMOVE_TRANSACTION,Miller,2024-01-01 07:13:00
1300,ADD_TRANSACTION,Williams,2024-01-01 07:13:20
1301,ADD_TRANSACTION,Jones,2024-01-01 07:13:40
1302,REMOVE_TRANSACTION,Johnson,2024-01-01 07:14:00
1303,REMOVE_PLAYER,Wilson,2024-01-01 07:14:20
1304,UPDATE_STATS,Brown,2024-01-01 07:14:40
1305,ADD_TRANSACTION,Johnson,2024-01-01 07:15:00
1306,UPDATE_STATS,Smith,2024-01-01 07:15:20
1307,UPDATE_STATS,Miller,2024-01-01 07:15:40
1308,UPDATE_STATS,Davis,2024-01-01 07:16:00
1309,UPDATE_STATS,Davis,2024-01-01 07:16:20
1310,REMOVE_TRANSACTION,Jones,2024-01-01 07:16:40
1311,REMOVE_PLAYER,Taylor,2024-01-01 07:17:00
1312,REMOVE_PLAYER,Williams,2024-01-01 07:17:20
1313,UPDATE_STATS,Moore,2024-01-01 07:17:40
1314,ADD_PLAYER,Moore,2024-01-01 07:18:00
1315,UPDATE_STATS,Smith,2024-01-01 07:18:20
1316,ADD_PLAYER,Moore,2024-01-01 07:18:40
1317,ADD_TRANSACTION,Moore,2024-01-01 07:19:00
1318,REMOVE_PLAYER,Brown,2024-01-01 07:19:20
1319,REMOVE_TRANSACTION,Taylor,2024-01-01 07:19:40
1320,REMOVE_TRANSACTION,Wilson,2024-01-01 07:20:00
1321,ADD_TRANSACTION,Garcia,2024-01-01 07:20:20
1322,ADD_TRANSACTION,Davis,2024-01-01 07:20:40
1323,UPDATE_STATS,Jackson,2024-01-01 07:21:00
1324,UPDATE_STATS,Jackson,2024-01-01 07:21:20
1325,REMOVE_TRANSACTION,Jones,2024-01-01 07:21:40
1326,ADD_PLAYER,Williams,2024-01-01 07:22:00
1327,UPDATE_STATS,Taylor,2024-01-01 07:22:20
1328,ADD_TRANSACTION,Moore,2024-01-01 07:22:40
1329,REMOVE_TRANSACTION,Johnson,2024-01-01 07:23:00
1330,ADD_PLAYER,Taylor,2024-01-01 07:23:20
1331,REMOVE_PLAYER,Brown,2024-01-01 07:23:40
1332,REMOVE_TRANSACTION,Johnson,2024-01-01 07:24:00
1333,ADD_TRANSACTION,Johnson,2024-01-01 07:24:20
1334,REMOVE_PLAYER,Miller,2024-01-01 07:24:40
1335,ADD_TRANSACTION,Brown,2024-01-01 07:25:00
1336,REMOVE_TRANSACTION,Jackson,2024-01-01 07:25:20
1337,ADD_TRANSACTION,Jones,2024-01-01 07:25:40
1338,REMOVE_PLAYER,Smith,2024-01-01 07:26:00
1339,UPDATE_STATS,Williams,2024-01-01 07:26:20
1340,UPDATE_STATS,Johnson,2024-01-01 07:26:40
1341,REMOVE_TRANSACTION,Williams,2024-01-01 07:27:00
1342,REMOVE_PLAYER,Williams,2024-01-01 07:27:20
1343,REMOVE_PLAYER,Taylor,2024-01-01 07:27:40
1344,UPDATE_STATS,Johnson,2024-01-01 07:28:00
1345,ADD_PLAYER,Miller,2024-01-01 07:28:20
1346,ADD_PLAYER,Jackson,2024-01-01 07:28:40
1347,ADD_PLAYER,Wilson,2024-01-01 07:29:00
1348,UPDATE_STATS,Moore,2024-01-01 07:29:20
1349,REMOVE_PLAYER,Wilson,2024-01-01 07:29:40
1350,REMOVE_TRANSACTION,Brown,2024-01-01 07:30:00
1351,UPDATE_STATS,Miller,2024-01-01 07:30:20
1352,UPDATE_STATS,Johnson,2024-01-01 07:30:40
1353,UPDATE_STATS,Garcia,2024-01-01 07:31:00
1354,ADD_PLAYER,Jackson,2024-01-01 07:31:20
1355,ADD_PLAYER,Jones,2024-01-01 07:31:40
1356,ADD_PLAYER,Taylor,2024-01-01 07:32:00
1357,ADD_PLAYER,Smith,2024-01-01 07:32:20
1358,REMOVE_TRANSACTION,Johnson,2024-01-01 07:32:40
1359,REMOVE_TRANSACTION,Williams,2024-01-01 07:33:00
1360,UPDATE_STATS,Taylor,2024-01-01 07:33:20
1361,ADD_PLAYER,Taylor,2024-01-01 07:33:40
1362,REMOVE_TRANSACTION,Davis,2024-01-01 07:34:00
1363,ADD_PLAYER,Williams,2024-01-01 07:34:20
1364,UPDATE_STATS,Johnson,2024-01-01 07:34:40
1365,ADD_TRANSACTION,Miller,2024-01-01 07:35:00
1366,ADD_PLAYER,Garcia,2024-01-01 07:35:20
1367,REMOVE_PLAYER,Brown,2024-01-01 07:35:40
1368,REMOVE_TRANSACTION,Wilson,2024-01-01 07:36:00
1369,ADD_PLAYER,Garcia,2024-01-01 07:36:20
1370,REMOVE_TRANSACTION,Davis,2024-01-01 07:36:40
1371,REMOVE_PLAYER,Jones,2024-01-01 07:37:00
1372,ADD_PLAYER,Davis,2024-01-01 07:37:20
1373,REMOVE_PLAYER,Taylor,2024-01-01 07:37:40
1374,REMOVE_PLAYER,Miller,2024-01-01 07:38:00
1375,REMOVE_PLAYER,Brown,2024-01-01 07:38:20
1376,REMOVE_PLAYER,Williams,2024-01-01 07:38:40
1377,ADD_PLAYER,Davis,2024-01-01 07:39:00
1378,REMOVE_TRANSACTION,Brown,2024-01-01 07:39:20
1379,ADD_TRANSACTION,Taylor,2024-01-01 07:39:40
1380,UPDATE_STATS,Jones,2024-01-01 07:40:00
1381,REMOVE_TRANSACTION,Wilson,2024-01-01 07:40:20
1382,ADD_TRANSACTION,Wilson,2024-01-01 07:40:40
1383,ADD_PLAYER,Smith,2024-01-01 07:41:00
1384,UPDATE_STATS,Smith,2024-01-01 07:41:20
1385,REMOVE_TRANSACTION,Jackson,2024-01-01 07:41:40
1386,ADD_TRANSACTION,Jones,2024-01-01 07:42:00
1387,REMOVE_TRANSACTION,Moore,2024-01-01 07:42:20
1388,REMOVE_PLAYER,Jackson,2024-01-01 07:42:40
1389,REMOVE_PLAYER,Jones,2024-01-01 07:43:00
1390,ADD_PLAYER,Garcia,2024-01-01 07:43:20
1391,ADD_PLAYER,Jones,2024-01-01 07:43:40
1392,REMOVE_TRANSACTION,Smith,2024-01-01 07:44:00
1393,REMOVE_TRANSACTION,Davis,2024-01-01 07:44:20
1394,ADD_PLAYER,Davis,2024-01-01 07:44:40
1395,ADD_TRANSACTION,Taylor,2024-01-01 07:45:00
1396,UPDATE_STATS,Brown,2024-01-01 07:45:20
1397,ADD_TRANSACTION,Wilson,2024-01-01 07:45:40
1398,REMOVE_TRANSACTION,Moore,2024-01-01 07:46:00
1399,UPDATE_STATS,Smith,2024-01-01 07:46:20
1400,REMOVE_TRANSACTION,Davis,2024-01-01 07:46:40
1401,REMOVE_PLAYER,Jones,2024-01-01 07:47:00
1402,ADD_TRANSACTION,Brown,2024-01-01 07:47:20
1403,REMOVE_TRANSACTION,Smith,2024-01-01 07:47:40
1404,REMOVE_PLAYER,Miller,2024-01-01 07:48:00
1405,ADD_TRANSACTION,Jackson,2024-01-01 07:48:20
1406,REMOVE_TRANSACTION,Brown,2024-01-01 07:48:40
1407,ADD_PLAYER,Davis,2024-01-01 07:49:00
1408,ADD_TRANSACTION,Jones,2024-01-01 07:49:20
1409,REMOVE_TRANSACTION,Moore,2024-01-01 07:49:40
1410,REMOVE_TRANSACTION,Moore,2024-01-01 07:50:00
1411,REMOVE_PLAYER,Wilson,2024-01-01 07:50:20
1412,REMOVE_TRANSACTION,Brown,2024-01-01 07:50:40
1413,ADD_TRANSACTION,Moore,2024-01-01 07:51:00
1414,UPDATE_STATS,Moore,2024-01-01 07:51:20
1415,UPDATE_STATS,Brown,2024-01-01 07:51:40
1416,REMOVE_PLAYER,Wilson,2024-01-01 07:52:00
1417,ADD_PLAYER,Smith,2024-01-01 07:52:20
1418,ADD_PLAYER,Taylor,2024-01-01 07:52:40
1419,REMOVE_TRANSACTION,Moore,2024-01-01 07:53:00
1420,UPDATE_STATS,Jackson,2024-01-01 07:53:20
1421,ADD_PLAYER,Wilson,2024-01-01 07:53:40
1422,UPDATE_STATS,Davis,2024-01-01 07:54:00
1423,ADD_PLAYER,Wilson,2024-01-01 07:54:20
1424,ADD_TRANSACTION,Taylor,2024-01-01 07:54:40
1425,ADD_TRANSACTION,Jackson,2024-01-01 07:55:00
1426,REMOVE_TRANSACTION,Miller,2024-01-01 07:55:20
1427,ADD_TRANSACTION,Jackson,2024-01-01 07:55:40
1428,REMOVE_PLAYER,Jackson,2024-01-01 07:56:00
1429,REMOVE_PLAYER,Brown,2024-01-01 07:56:20
1430,REMOVE_PLAYER,Miller,2024-01-01 07:56:40
1431,UPDATE_STATS,Taylor,2024-01-01 07:57:00
1432,ADD_PLAYER,Moore,2024-01-01 07:57:20
1433,UPDATE_STATS,Jackson,2024-01-01 07:57:40
1434,ADD_TRANSACTION,Davis,2024-01-01 07:58:00
1435,UPDATE_STATS,Garcia,2024-01-01 07:58:20
1436,REMOVE_PLAYER,Johnson,2024-01-01 07:58:40
1437,ADD_PLAYER,Brown,2024-01-01 07:59:00
1438,ADD_TRANSACTION,Wilson,2024-01-01 07:59:20
1439,REMOVE_PLAYER,Brown,2024-01-01 07:59:40
1440,REMOVE_TRANSACTION,Wilson,2024-01-01 08:00:00
1441,REMOVE_PLAYER,Taylor,2024-01-01 08:00:20
1442,REMOVE_PLAYER,Jones,2024-01-01 08:00:40
1443,ADD_TRANSACTION,Taylor,2024-01-01 08:01:00
1444,ADD_PLAYER,Smith,2024-01-01 08:01:20
1445,REMOVE_PLAYER,Davis,2024-01-01 08:01:40
1446,ADD_TRANSACTION,Brown,2024-01-01 08:02:00
1447,ADD_PLAYER,Wilson,2024-01-01 08:02:20
1448,REMOVE_TRANSACTION,Taylor,2024-01-01 08:02:40
1449,ADD_PLAYER,Johnson,2024-01-01 08:03:00
1450,ADD_PLAYER,Wilson,2024-01-01 08:03:20
1451,REMOVE_TRANSACTION,Jones,2024-01-01 08:03:40
1452,REMOVE_TRANSACTION,Jones,2024-01-01 08:04:00
1453,REMOVE_TRANSACTION,Johnson,2024-01-01 08:04:20
1454,ADD_PLAYER,Johnson,2024-01-01 08:04:40
1455,UPDATE_STATS,Miller,2024-01-01 08:05:00
1456,REMOVE_PLAYER,Moore,2024-01-01 08:05:20
1457,UPDATE_STATS,Jones,2024-01-01 08:05:40
1458,UPDATE_STATS,Taylor,2024-01-01 08:06:00
1459,UPDATE_STATS,Jackson,2024-01-01 08:06:20
1460,REMOVE_TRANSACTION,Smith,2024-01-01 08:06:40
1461,UPDATE_STATS,Taylor,2024-01-01 08:07:00
1462,REMOVE_TRANSACTION,Williams,2024-01-01 08:07:20
1463,ADD_TRANSACTION,Williams,2024-01-01 08:07:40
1464,REMOVE_PLAYER,Garcia,2024-01-01 08:08:00
1465,REMOVE_PLAYER,Moore,2024-01-01 08:08:20
1466,ADD_TRANSACTION,Johnson,2024-01-01 08:08:40
1467,ADD_PLAYER,Jones,2024-01-01 08:09:00
1468,REMOVE_PLAYER,Williams,2024-01-01 08:09:20
1469,ADD_PLAYER,Brown,2024-01-01 08:09:40
1470,UPDATE_STATS,Miller,2024-01-01 08:10:00
1471,UPDATE_STATS,Brown,2024-01-01 08:10:20
1472,REMOVE_PLAYER,Davis,2024-01-01 08:10:40
1473,REMOVE_TRANSACTION,Jones,2024-01-01 08:11:00
1474,ADD_TRANSACTION,Smith,2024-01-01 08:11:20
1475,REMOVE_PLAYER,Garcia,2024-01-01 08:11:40
1476,ADD_PLAYER,Wilson,2024-01-01 08:12:00
1477,UPDATE_STATS,Williams,2024-01-01 08:12:20
1478,REMOVE_TRANSACTION,Smith,2024-01-01 08:12:40
1479,ADD_PLAYER,Miller,2024-01-01 08:13:00
1480,ADD_PLAYER,Smith,2024-01-01 08:13:20
1481,ADD_TRANSACTION,Jackson,2024-01-01 08:13:40
1482,ADD_PLAYER,Wilson,2024-01-01 08:14:00
1483,ADD_TRANSACTION,Johnson,2024-01-01 08:14:20
1484,REMOVE_PLAYER,Williams,2024-01-01 08:14:40
1485,REMOVE_PLAYER,Miller,2024-01-01 08:15:00
1486,UPDATE_STATS,Smith,2024-01-01 08:15:20
1487,ADD_PLAYER,Jones,2024-01-01 08:15:40
1488,REMOVE_TRANSACTION,Moore,2024-01-01 08:16:00
1489,REMOVE_TRANSACTION,Miller,2024-01-01 08:16:20
1490,UPDATE_STATS,Taylor,2024-01-01 08:16:40
1491,REMOVE_TRANSACTION,Garcia,2024-01-01 08:17:00
1492,ADD_TRANSACTION,Wilson,2024-01-01 08:17:20
1493,ADD_PLAYER,Jones,2024-01-01 08:17:40
1494,REMOVE_PLAYER,Wilson,2024-01-01 08:18:00
1495,ADD_PLAYER,Williams,2024-01-01 08:18:20
1496,UPDATE_STATS,Davis,2024-01-01 08:18:40
1497,REMOVE_PLAYER,Taylor,2024-01-01 08:19:00
1498,ADD_TRANSACTION,Williams,2024-01-01 08:19:20
1499,ADD_PLAYER,Brown,2024-01-01 08:19:40
1500,ADD_PLAYER,Williams,2024-01-01 08:20:00
1501,ADD_TRANSACTION,Wilson,2024-01-01 08:20:20
1502,REMOVE_PLAYER,Jones,2024-01-01 08:20:40
1503,UPDATE_STATS,Smith,2024-01-01 08:21:00
1504,ADD_PLAYER,Williams,2024-01-01 08:21:20
1505,REMOVE_TRANSACTION,Smith,2024-01-01 08:21:40
1506,ADD_TRANSACTION,Johnson,2024-01-01 08:22:00
1507,UPDATE_STATS,Johnson,2024-01-01 08:22:20
1508,ADD_TRANSACTION,Garcia,2024-01-01 08:22:40
1509,REMOVE_PLAYER,Wilson,2024-01-01 08:23:00
1510,REMOVE_TRANSACTION,Davis,2024-01-01 08:23:20
1511,UPDATE_STATS,Jackson,2024-01-01 08:23:40
