action_id,action_type,target,timestamp
452,ADD_PLAYER,Taylor,2024-01-01 02:30:40
453,REMOVE_PLAYER,Smith,2024-01-01 02:31:00
454,REMOVE_TRANSACTION,Williams,2024-01-01 02:31:20
455,ADD_TRANSACTION,Davis,2024-01-01 02:31:40
456,REMOVE_PLAYER,Williams,2024-01-01 02:32:00
457,ADD_PLAYER,Brown,2024-01-01 02:32:20
458,UPDATE_STATS,Garcia,2024-01-01 02:32:40
459,UPDATE_STATS,Williams,2024-01-01 02:33:00
460,ADD_TRANSACTION,Wilson,2024-01-01 02:33:20
461,UPDATE_STATS,Wilson,2024-01-01 02:33:40
462,UPDATE_STATS,Williams,2024-01-01 02:34:00
463,REMOVE_TRANSACTION,Williams,2024-01-01 02:34:20
464,UPDATE_STATS,Taylor,2024-01-01 02:34:40
465,REMOVE_TRANSACTION,Brown,2024-01-01 02:35:00
466,ADD_PLAYER,Brown,2024-01-01 02:35:20
467,ADD_TRANSACTION,Davis,2024-01-01 02:35:40
468,REMOVE_PLAYER,Brown,2024-01-01 02:36:00
469,ADD_TRANSACTION,Jackson,2024-01-01 02:36:20
470,REMOVE_TRANSACTION,Brown,2024-01-01 02:36:40
471,REMOVE_TRANSACTION,Jackson,2024-01-01 02:37:00
472,REMOVE_TRANSACTION,Jackson,2024-01-01 02:37:20
473,ADD_TRANSACTION,Garcia,2024-01-01 02:37:40
474,UPDATE_STATS,Miller,2024-01-01 02:38:00
475,ADD_TRANSACTION,Smith,2024-01-01 02:38:20
476,REMOVE_PLAYER,Wilson,2024-01-01 02:38:40
477,ADD_TRANSACTION,Taylor,2024-01-01 02:39:00
478,REMOVE_PLAYER,Miller,2024-01-01 02:39:20
479,REMOVE_PLAYER,Williams,2024-01-01 02:39:40
480,UPDATE_STATS,Jones,2024-01-01 02:40:00
481,REMOVE_PLAYER,Williams,2024-01-01 02:40:20
482,ADD_PLAYER,Garcia,2024-01-01 02:40:40
483,REMOVE_TRANSACTION,Brown,2024-01-01 02:41:00
484,ADD_PLAYER,Jackson,2024-01-01 02:41:20
485,ADD_PLAYER,Moore,2024-01-01 02:41:40
486,ADD_TRANSACTION,Garcia,2024-01-01 02:42:00
487,REMOVE_TRANSACTION,Brown,2024-01-01 02:42:20
488,REMOVE_PLAYER,Taylor,2024-01-01 02:42:40
489,REMOVE_PLAYER,Garcia,2024-01-01 02:43:00
490,REMOVE_PLAYER,Garcia,2024-01-01 02:43:20
491,REMOVE_PLAYER,Taylor,2024-01-01 02:43:40
492,REMOVE_TRANSACTION,Garcia,2024-01-01 02:44:00
493,UPDATE_STATS,Johnson,2024-01-01 02:44:20
494,REMOVE_PLAYER,Moore,2024-01-01 02:44:40
495,ADD_TRANSACTION,Jones,2024-01-01 02:45:00
496,ADD_PLAYER,Taylor,2024-01-01 02:45:20
497,REMOVE_PLAYER,Smith,2024-01-01 02:45:40
498,UPDATE_STATS,Johnson,2024-01-01 02:46:00
499,REMOVE_TRANSACTION,Johnson,2024-01-01 02:46:20
500,ADD_TRANSACTION,Taylor,2024-01-01 02:46:40
