playerId,name,position,yards,touchdowns,injured
1726,Jones_III,K,301,14,False
1727,Miller_III,S,977,5,True
1728,Davis_III,WR,865,13,False
1729,Williams_IV,RB,1390,12,True
1730,Wilson_,RB,507,17,False
1731,Miller_Jr,QB,888,13,True
1732,Jones_IV,K,716,15,True
1733,Davis_Jr,S,1156,8,False
1734,Williams_,QB,206,1,True
1735,Miller_IV,QB,355,0,False
1736,Miller_Sr,QB,504,0,True
1737,Williams_Jr,TE,1474,20,False
1738,Jones_Jr,LB,785,0,True
1739,Smith_Sr,CB,176,4,True
1740,Smith_Sr,LB,1250,1,True
1741,Brown_Jr,RB,1104,4,True
1742,Johnson_Sr,CB,246,20,True
1743,Jones_Sr,QB,1141,12,False
1744,Williams_,WR,547,1,True
1745,Davis_III,CB,1306,15,False
1746,Smith_III,QB,1293,7,True
1747,Johnson_Jr,WR,424,8,False
1748,Johnson_Jr,TE,1234,2,True
1749,Jackson_III,DL,260,14,True
1750,Moore_III,LB,962,12,True
1751,Miller_III,OL,659,17,False
1752,Jones_Sr,OL,69,7,True
1753,Jackson_IV,TE,888,10,True
1754,Jones_III,WR,1378,1,True
1755,Davis_Jr,WR,1478,14,True
1756,Smith_Sr,CB,837,5,True
1757,Moore_IV,TE,957,14,True
1758,Johnson_Jr,TE,501,18,False
1759,Wilson_,OL,637,4,True
1760,Moore_,K,850,14,False
1761,Davis_IV,S,517,13,True
1762,Jackson_,DL,417,6,False
1763,Smith_IV,WR,1229,13,True
1764,Williams_IV,LB,924,20,True
1765,Brown_,DL,758,3,True
1766,Jones_Sr,CB,31,19,True
1767,Jones_Sr,QB,403,11,False
1768,Wilson_III,TE,813,9,True
1769,Miller_,WR,505,5,False
1770,Brown_III,K,1435,17,False
1771,Brown_,RB,1004,20,True
1772,Williams_III,S,808,4,False
1773,Miller_Jr,RB,1303,0,False
1774,Moore_Jr,WR,481,13,False
1775,Miller_IV,CB,205,7,True
1776,Johnson_,WR,540,10,True
1777,Wilson_III,WR,705,11,False
1778,Smith_III,DL,947,11,False
1779,Miller_,LB,1220,18,True
1780,Jones_IV,LB,392,1,True
1781,Smith_Sr,OL,617,15,False
1782,Johnson_Sr,WR,932,8,True
1783,Wilson_IV,TE,1489,2,True
1784,Williams_Sr,LB,506,14,True
1785,Davis_IV,WR,685,4,True
1786,Wilson_IV,S,569,11,False
1787,Jones_Sr,RB,1044,7,True
1788,Miller_Jr,TE,1481,7,True
1789,Jones_Jr,CB,931,16,True
1790,Moore_Jr,LB,9,6,False
1791,Williams_III,S,651,16,False
1792,Smith_Jr,S,618,16,False
1793,Jackson_Sr,RB,1089,13,True
1794,Wilson_IV,CB,896,4,True
1795,Miller_IV,CB,66,2,False
1796,Brown_IV,WR,741,14,False
1797,Davis_IV,QB,47,18,False
1798,Brown_III,QB,1343,0,False
1799,Moore_,LB,1271,19,True
1800,Moore_IV,WR,1463,18,False
1801,Miller_III,RB,1335,13,True
1802,Miller_Sr,DL,1244,2,False
1803,Moore_IV,CB,806,10,True
1804,Jones_Sr,TE,220,4,True
1805,Smith_Sr,TE,1421,0,True
1806,Johnson_Jr,CB,57,20,True
1807,Smith_Jr,OL,1481,13,True
1808,Moore_,RB,1477,4,True
1809,Brown_,DL,456,11,True
1810,Jackson_IV,QB,1009,4,False
1811,Wilson_Sr,OL,1066,17,True
1812,Smith_Jr,WR,1183,17,True
1813,Jackson_Sr,S,766,15,True
1814,Smith_IV,TE,869,19,False
1815,Smith_III,CB,1034,20,True
1816,Moore_IV,DL,583,14,True
1817,Brown_Jr,LB,478,15,True
1818,Smith_Jr,CB,1055,7,True
1819,Jones_,S,644,8,True
1820,Smith_Jr,DL,739,14,False
1821,Brown_Jr,QB,1134,8,False
1822,Williams_,RB,1165,10,False
1823,Wilson_,OL,39,20,False
1824,Davis_IV,QB,1307,11,False
1825,Smith_IV,OL,9,10,False
1826,Wilson_,QB,703,3,True
1827,Smith_IV,WR,311,2,True
1828,Johnson_Jr,LB,1035,18,True
1829,Davis_Sr,LB,1397,7,False
1830,Jones_IV,S,429,12,False
1831,Miller_III,CB,1020,14,False
1832,Smith_IV,TE,193,7,True
1833,Davis_III,LB,1355,1,False
1834,Wilson_IV,CB,132,8,False
1835,Davis_Sr,DL,1066,17,False
1836,Wilson_IV,WR,1164,10,True
1837,Moore_,QB,493,18,False
1838,Johnson_III,OL,1109,4,True
1839,Davis_Jr,WR,1338,0,True
1840,Jones_Sr,RB,193,5,False
1841,Williams_Sr,S,1346,15,True
1842,Williams_Sr,S,927,8,False
1843,Brown_,DL,614,3,True
1844,Jones_IV,OL,870,3,True
1845,Jones_Jr,QB,236,11,True
1846,Williams_IV,DL,697,20,True
1847,Wilson_,CB,1052,19,False
1848,Jackson_III,QB,350,4,False
1849,Williams_IV,S,105,9,True
1850,Davis_,TE,1409,14,False
1851,Jackson_IV,LB,491,10,True
1852,Miller_,RB,1070,0,True
1853,Jones_III,K,215,6,False
1854,Brown_Sr,S,584,7,True
1855,Jones_,OL,261,8,False
1856,Jackson_,RB,573,11,False
1857,Jones_IV,CB,803,18,False
1858,Williams_Jr,K,889,8,True
1859,Moore_Jr,OL,456,8,True
1860,Wilson_Sr,CB,824,2,True
1861,Jones_,OL,248,7,True
1862,Smith_IV,K,996,16,False
1863,Jones_IV,QB,1278,18,False
1864,Davis_Jr,TE,111,1,True
1865,Brown_Sr,LB,193,8,True
1866,Davis_Jr,TE,1316,2,False
1867,Jones_IV,OL,1002,15,True
1868,Smith_Jr,OL,1331,8,False
1869,Wilson_,QB,233,16,True
1870,Davis_IV,TE,181,5,False
1871,Wilson_IV,WR,275,7,False
1872,Jackson_III,RB,996,18,False
1873,Wilson_Jr,OL,41,0,True
1874,Jackson_Sr,CB,1184,4,True
1875,Brown_Sr,CB,154,6,True
1876,Williams_IV,DL,525,10,False
1877,Smith_Jr,WR,678,8,True
1878,Smith_III,CB,365,14,False
1879,Williams_,LB,838,1,False
1880,Brown_,QB,90,16,True
1881,Williams_III,TE,534,20,False
1882,Miller_,RB,764,16,False
1883,Davis_Jr,K,393,19,True
1884,Davis_Jr,OL,1283,13,True
1885,Jones_Jr,S,916,13,True
1886,Smith_Jr,RB,607,15,False
1887,Moore_IV,K,963,5,True
1888,Miller_III,K,576,0,True
1889,Williams_Sr,CB,690,16,False
1890,Miller_Sr,OL,65,8,False
1891,Jackson_Sr,LB,1065,15,False
1892,Johnson_III,OL,876,20,True
1893,Brown_,LB,462,2,True
1894,Davis_III,QB,110,10,True
1895,Wilson_Sr,LB,1320,9,False
1896,Johnson_IV,RB,758,13,True
1897,Jones_,DL,741,5,False
1898,Davis_,RB,908,17,False
1899,Williams_Sr,LB,963,3,False
1900,Davis_Sr,S,1176,19,False
1901,Johnson_,OL,459,7,True
1902,Williams_Jr,OL,273,9,False
1903,Jackson_Sr,K,881,12,False
1904,Brown_Jr,OL,755,19,False
1905,Jones_IV,CB,1001,11,True
1906,Moore_,RB,423,3,False
1907,Moore_IV,DL,1173,7,True
1908,Wilson_IV,S,1478,15,False
1909,Miller_IV,TE,811,8,True
1910,Williams_IV,WR,602,14,False
1911,Moore_III,RB,698,1,True
1912,Brown_Sr,K,1357,17,False
1913,Brown_,OL,812,6,False
1914,Johnson_Sr,OL,598,16,True
1915,Johnson_IV,OL,457,0,False
1916,Jackson_IV,CB,604,2,False
1917,Williams_Sr,RB,555,19,False
1918,Brown_Sr,TE,965,17,False
1919,Moore_IV,K,794,5,False
1920,Johnson_Sr,LB,167,4,True
1921,Jackson_IV,S,25,19,True
1922,Wilson_Sr,S,473,6,True
1923,Williams_Jr,OL,1420,10,False
1924,Wilson_Sr,K,1030,8,True
1925,Smith_Jr,TE,656,11,False
1926,Brown_,CB,582,0,True
1927,Brown_,WR,1441,15,False
1928,Williams_Jr,OL,321,7,False
1929,Williams_Jr,LB,848,17,False
1930,Miller_Sr,TE,74,15,False
1931,Johnson_Jr,LB,935,7,False
1932,Davis_III,RB,141,6,True
1933,Jackson_IV,K,454,3,True
1934,Johnson_III,CB,961,9,False
1935,Miller_IV,DL,748,6,True
1936,Miller_Jr,RB,566,6,False
1937,Johnson_Sr,OL,1336,6,False
1938,Williams_,WR,240,1,True
1939,Brown_,DL,1149,20,True
1940,Williams_Jr,OL,1267,9,True
1941,Jackson_III,OL,448,17,True
1942,Davis_Sr,K,590,6,True
1943,Smith_IV,LB,84,14,False
1944,Williams_Jr,TE,1294,17,False
1945,Jones_III,WR,1089,20,False
1946,Johnson_IV,WR,630,17,False
1947,Jones_Sr,K,944,10,False
1948,Brown_III,CB,807,20,False
1949,Jones_Jr,S,124,20,True
1950,Smith_Jr,CB,1149,14,False
1951,Moore_IV,DL,631,2,False
1952,Williams_III,RB,1302,4,True
1953,Miller_Jr,WR,439,4,False
1954,Miller_,TE,297,2,False
1955,Miller_IV,DL,711,20,True
1956,Johnson_Jr,WR,808,9,False
1957,Smith_III,OL,653,14,False
1958,Williams_Jr,DL,706,9,True
1959,Brown_,S,317,0,False
1960,Moore_III,S,1164,14,False
1961,Wilson_III,CB,455,5,True
1962,Wilson_,RB,517,20,False
1963,Johnson_IV,K,977,17,False
1964,Smith_III,S,1089,11,True
1965,Wilson_III,CB,1111,16,False
1966,Moore_,CB,586,8,False
1967,Miller_Jr,DL,1344,18,True
1968,Smith_IV,LB,1261,8,True
1969,Jackson_Jr,WR,64,10,True
1970,Moore_Sr,RB,827,12,False
1971,Williams_,OL,1052,0,True
1972,Williams_IV,DL,71,19,False
1973,Davis_Sr,DL,170,17,True
1974,Wilson_Sr,QB,735,13,True
1975,Jones_Sr,K,456,18,True
1976,Wilson_Sr,OL,422,10,True
1977,Williams_,RB,652,10,False
1978,Miller_,OL,548,16,True
1979,Wilson_IV,K,807,15,True
1980,Davis_III,WR,1036,20,True
1981,Smith_,RB,292,5,True
1982,Moore_Sr,K,383,0,True
1983,Williams_Sr,QB,746,17,False
1984,Jones_Jr,S,932,3,False
1985,Davis_IV,DL,460,15,True
1986,Davis_IV,S,643,20,False
1987,Jones_III,CB,702,14,False
1988,Johnson_IV,LB,1075,10,False
1989,Jones_Jr,RB,689,6,True
1990,Miller_IV,LB,820,5,True
1991,Moore_IV,WR,445,5,True
1992,Williams_IV,TE,587,4,False
1993,Wilson_IV,TE,535,20,True
1994,Davis_Sr,CB,722,6,True
1995,Johnson_,S,1155,20,True
1996,Jones_III,QB,189,1,False
1997,Miller_Jr,OL,316,1,False
1998,Smith_Jr,CB,1122,6,False
1999,Jackson_IV,TE,1019,17,False
2000,Smith_Sr,OL,1460,17,False
2001,Jackson_,RB,717,9,False
2002,Smith_,TE,308,14,False
2003,Jones_,CB,892,14,True
2004,Miller_Jr,TE,353,13,True
2005,Smith_III,WR,1462,5,True
2006,Brown_Sr,RB,316,17,True
2007,Williams_III,QB,599,20,False
2008,Miller_Jr,WR,219,5,True
2009,Miller_Jr,WR,799,2,True
2010,Brown_Sr,QB,867,20,False
2011,Miller_IV,CB,838,19,False
2012,Wilson_Jr,RB,1093,4,True
2013,Jones_,LB,1427,8,False
2014,Brown_Sr,OL,238,2,False
2015,Brown_III,S,1387,15,False
2016,Miller_Sr,OL,1492,20,True
2017,Williams_III,QB,1068,6,False
2018,Jackson_,DL,303,0,False
2019,Jackson_Jr,K,1029,20,True
2020,Miller_Sr,K,1200,7,False
2021,Miller_III,K,104,10,True
2022,Davis_Sr,OL,705,12,False
2023,Moore_III,OL,1314,20,True
2024,Jones_Sr,DL,738,19,True
2025,Smith_IV,WR,1256,1,False
2026,Smith_III,TE,449,17,False
2027,Moore_Sr,QB,997,16,True
2028,Moore_Sr,CB,1104,12,True
2029,Jackson_,TE,648,16,True
2030,Brown_III,OL,297,19,False
2031,Moore_Jr,S,1255,15,False
2032,Wilson_IV,DL,493,11,True
2033,Brown_III,LB,534,2,True
2034,Wilson_IV,WR,1131,20,True
2035,Johnson_IV,OL,1398,19,True
2036,Miller_Jr,WR,603,7,True
2037,Smith_Sr,TE,1332,19,False
2038,Wilson_IV,K,1210,1,False
2039,Jones_Jr,S,700,6,True
2040,Miller_III,CB,481,12,True
2041,Moore_Sr,CB,785,8,True
2042,Jackson_,CB,179,6,False
2043,Miller_,DL,810,19,True
2044,Miller_Jr,RB,202,11,True
2045,Miller_Sr,OL,796,12,True
2046,Moore_III,DL,103,18,True
2047,Jackson_,WR,488,1,False
2048,Williams_,TE,310,1,False
2049,Brown_III,DL,946,10,False
2050,Miller_Sr,WR,1498,7,True
2051,Jones_,CB,940,19,False
2052,Smith_III,CB,816,3,True
2053,Wilson_,LB,292,11,False
2054,Moore_Jr,CB,918,6,False
2055,Jackson_Jr,TE,1107,19,True
2056,Smith_Jr,DL,739,14,True
2057,Wilson_IV,DL,1037,18,False
2058,Jackson_,WR,389,17,True
2059,Brown_IV,LB,1336,19,False
2060,Moore_IV,OL,1122,15,False
2061,Jones_Jr,CB,1411,6,True
2062,Brown_III,DL,777,1,False
2063,Moore_Jr,LB,668,0,False
2064,Jones_Jr,QB,1071,5,True
2065,Williams_III,TE,1469,8,True
2066,Moore_,K,55,12,False
2067,Johnson_,RB,538,20,True
2068,Wilson_,K,275,6,False
2069,Wilson_IV,RB,874,0,True
2070,Williams_Sr,DL,1159,8,False
2071,Johnson_,CB,249,20,True
2072,Moore_Sr,LB,649,5,True
2073,Miller_Jr,LB,1121,12,True
2074,Miller_Sr,WR,1044,12,False
2075,Wilson_,WR,592,14,False
2076,Jackson_Sr,RB,616,2,False
2077,Wilson_Sr,K,673,13,False
2078,Brown_,TE,84,15,True
2079,Jackson_Jr,K,293,4,True
2080,Johnson_Sr,OL,215,20,False
2081,Johnson_III,RB,567,4,False
2082,Wilson_III,TE,390,6,True
2083,Miller_,TE,227,12,False
2084,Jones_IV,RB,1133,7,True
2085,Jackson_III,CB,344,2,True
2086,Jones_IV,LB,115,11,True
2087,Johnson_IV,S,53,14,True
2088,Williams_Sr,TE,539,4,True
2089,Smith_Jr,S,1342,4,True
2090,Smith_III,RB,460,12,False
2091,Jackson_,RB,745,17,False
2092,Miller_Jr,TE,1107,12,False
2093,Moore_Sr,RB,1460,1,True
2094,Smith_III,CB,402,0,False
2095,Jackson_Sr,K,1259,17,False
2096,Jones_III,OL,48,9,False
2097,Miller_IV,TE,881,0,True
2098,Miller_Jr,LB,439,0,False
2099,Brown_III,LB,1055,16,True
2100,Johnson_,S,1456,9,True
2101,Davis_IV,WR,1398,7,False
2102,Miller_IV,OL,282,13,True
2103,Williams_,K,33,6,False
2104,Brown_,RB,350,18,False
2105,Miller_,CB,1345,13,True
2106,Wilson_IV,OL,1275,1,False
2107,Jones_Jr,LB,774,5,False
2108,Brown_III,OL,651,18,False
2109,Moore_Sr,S,1278,0,False
2110,Jones_IV,QB,161,12,False
2111,Johnson_III,CB,514,19,True
2112,Davis_,DL,1452,12,True
2113,Jones_Jr,WR,365,10,True
2114,Williams_IV,S,562,16,True
2115,Jackson_IV,S,800,10,True
2116,Miller_,S,1155,20,True
2117,Williams_,QB,609,3,False
2118,Moore_Sr,LB,320,11,True
2119,Miller_III,WR,774,18,False
2120,Wilson_,QB,177,7,True
2121,Wilson_Jr,TE,323,9,True
2122,Brown_IV,OL,558,0,False
2123,Davis_IV,S,694,3,True
2124,Jones_III,CB,1263,14,True
2125,Johnson_III,QB,499,10,False
2126,Johnson_III,WR,771,14,False
2127,Jackson_Jr,QB,999,8,True
2128,Johnson_IV,WR,1363,2,True
2129,Wilson_Sr,LB,53,7,True
2130,Brown_III,RB,1127,20,False
2131,Davis_Jr,OL,84,5,False
2132,Wilson_,S,1439,16,False
2133,Brown_IV,OL,1079,20,False
2134,Johnson_Sr,RB,1024,3,False
2135,Wilson_IV,LB,738,18,False
2136,Johnson_Jr,DL,841,1,True
2137,Smith_Jr,LB,241,8,True
2138,Smith_Jr,DL,526,11,False
2139,Williams_,S,669,15,True
2140,Davis_III,TE,1325,1,False
2141,Johnson_III,QB,643,4,False
2142,Smith_III,QB,1326,13,True
2143,Brown_Jr,S,1410,6,False
2144,Jackson_IV,S,1281,16,True
2145,Jones_III,S,121,15,True
2146,Wilson_Sr,RB,1300,1,True
2147,Brown_Sr,TE,462,1,True
2148,Miller_Jr,CB,1248,9,True
2149,Jackson_III,QB,811,13,True
2150,Moore_,QB,1116,14,False
2151,Miller_III,OL,982,14,False
2152,Moore_,CB,1330,20,True
2153,Moore_Jr,OL,1079,14,False
2154,Davis_Jr,QB,1171,1,False
2155,Johnson_Sr,TE,481,9,False
2156,Johnson_,K,999,2,False
2157,Brown_Jr,RB,261,4,True
2158,Jackson_III,K,64,18,False
2159,Davis_Sr,S,789,17,True
2160,Smith_Sr,CB,674,3,True
2161,Smith_Sr,LB,37,19,True
2162,Brown_III,RB,1018,16,False
2163,Brown_III,DL,816,13,False
2164,Moore_Sr,DL,944,12,False
2165,Jones_Jr,LB,762,9,False
2166,Williams_IV,OL,410,6,False
2167,Jackson_IV,OL,74,14,True
2168,Smith_III,RB,1422,18,True
2169,Johnson_Sr,K,1467,7,True
2170,Moore_III,RB,259,18,True
2171,Williams_Sr,S,774,14,True
2172,Miller_III,RB,693,17,True
2173,Williams_,CB,365,19,True
2174,Davis_,WR,195,1,True
2175,Davis_Sr,QB,850,5,True
2176,Wilson_IV,K,564,2,True
2177,Davis_Jr,CB,1308,9,False
2178,Miller_,TE,1075,3,True
2179,Smith_,RB,451,0,True
2180,Smith_,TE,1166,7,False
2181,Wilson_Jr,S,772,3,True
2182,Brown_Sr,RB,379,4,True
2183,Smith_,DL,1316,8,True
2184,Jones_Jr,CB,1264,5,True
2185,Johnson_III,K,536,19,True
2186,Johnson_Sr,DL,519,20,True
2187,Wilson_Sr,QB,1024,9,True
2188,Johnson_Jr,OL,365,6,False
2189,Smith_Jr,S,871,3,False
2190,Moore_Sr,CB,19,4,True
2191,Jones_,RB,211,12,False
2192,Jones_III,RB,275,11,True
2193,Jones_,S,1131,18,True
2194,Jones_Jr,K,147,16,False
2195,Jones_Jr,LB,1124,5,True
2196,Brown_Jr,LB,473,13,False
2197,Moore_,WR,1051,4,True
2198,Jones_Sr,OL,87,3,True
2199,Davis_Sr,K,1459,8,True
2200,Smith_,CB,1021,16,False
2201,Johnson_III,OL,330,8,False
2202,Wilson_III,S,501,7,False
2203,Moore_Sr,CB,534,9,True
2204,Jackson_IV,QB,262,3,False
2205,Williams_Jr,K,596,17,False
2206,Williams_Sr,WR,77,7,False
2207,Williams_III,WR,59,4,True
2208,Williams_III,DL,306,7,True
2209,Davis_,S,106,15,False
2210,Moore_Jr,OL,1199,17,False
2211,Moore_IV,QB,187,19,False
2212,Moore_Sr,WR,1063,18,True
2213,Davis_,WR,777,9,True
2214,Johnson_Sr,OL,460,16,False
2215,Wilson_Sr,K,962,10,True
2216,Williams_IV,K,199,18,True
2217,Jones_,RB,879,3,False
2218,Davis_Jr,RB,254,0,True
2219,Jones_Jr,OL,1195,20,True
2220,Brown_Sr,CB,1215,12,False
2221,Moore_Jr,DL,1195,19,False
2222,Moore_III,OL,631,11,True
2223,Miller_III,QB,519,13,True
2224,Brown_III,TE,504,1,False
2225,Jackson_IV,OL,775,0,True
2226,Williams_Sr,CB,680,20,False
2227,Moore_Sr,DL,156,17,False
2228,Jones_Jr,CB,714,1,True
2229,Williams_,WR,899,20,True
2230,Jones_III,WR,216,4,True
2231,Miller_Jr,OL,321,10,True
2232,Johnson_,LB,1282,16,True
2233,Brown_III,QB,235,6,True
2234,Davis_III,RB,1378,5,True
2235,Williams_IV,CB,162,0,False
2236,Brown_Jr,K,481,0,True
2237,Brown_Sr,WR,1216,14,False
2238,Jones_III,TE,19,15,True
2239,Miller_III,K,859,20,True
2240,Johnson_III,OL,1358,6,True
2241,Johnson_Jr,K,284,15,True
2242,Moore_Sr,DL,922,2,False
2243,Jackson_IV,CB,1325,7,False
2244,Miller_Sr,QB,1017,5,True
2245,Brown_,OL,509,1,True
2246,Jackson_,DL,241,5,True
2247,Johnson_Jr,RB,1460,13,True
2248,Wilson_III,QB,365,5,True
2249,Miller_Sr,WR,1277,1,False
2250,Davis_Sr,CB,1023,13,True
2251,Wilson_III,S,1238,5,False
2252,Williams_Sr,RB,963,18,True
2253,Smith_,WR,1344,12,False
2254,Jones_IV,OL,1012,7,True
2255,Miller_Sr,DL,441,13,True
2256,Jones_Jr,K,1263,0,False
2257,Jones_IV,OL,1421,10,False
2258,Miller_,QB,371,1,False
2259,Williams_,S,636,15,False
2260,Brown_,QB,394,8,True
2261,Jackson_IV,WR,606,18,True
2262,Wilson_III,CB,1484,14,False
2263,Smith_Sr,LB,628,11,False
2264,Davis_,TE,5,19,True
2265,Brown_IV,LB,831,16,True
2266,Jackson_Sr,TE,995,5,False
2267,Jackson_Sr,K,905,5,True
2268,Smith_III,CB,1099,14,False
2269,Jones_IV,QB,1026,19,False
2270,Moore_Sr,WR,776,16,False
2271,Brown_,S,193,20,True
2272,Jones_,TE,1439,6,False
2273,Moore_IV,K,629,13,False
2274,Moore_IV,DL,431,0,True
2275,Williams_Sr,CB,108,11,True
2276,Jackson_III,OL,602,10,True
2277,Smith_Sr,K,1026,2,True
2278,Jones_Jr,K,392,6,False
2279,Davis_Jr,DL,328,12,False
2280,Williams_,CB,885,20,True
2281,Davis_III,TE,881,0,True
2282,Jackson_,WR,267,11,False
2283,Brown_Sr,QB,1390,5,True
2284,Davis_Sr,S,203,20,False
2285,Williams_Sr,WR,403,13,True
2286,Davis_,LB,1018,11,True
2287,Jackson_Jr,S,800,3,False
2288,Wilson_III,LB,803,1,False
2289,Jackson_IV,QB,321,7,True
2290,Davis_Jr,OL,1422,3,True
2291,Jones_,LB,459,6,True
2292,Jones_,K,598,3,True
2293,Williams_Sr,QB,1359,7,True
2294,Moore_,WR,603,17,True
2295,Wilson_Sr,LB,132,12,False
2296,Brown_III,DL,505,14,True
2297,Wilson_IV,CB,665,3,True
2298,Jones_Sr,S,115,19,True
2299,Miller_IV,LB,153,7,False
2300,Jones_III,LB,1302,11,False
2301,Jones_,LB,827,13,True
2302,Brown_,TE,325,1,False
2303,Smith_Sr,LB,1153,4,False
2304,Jones_Sr,TE,180,11,False
2305,Miller_,K,1301,12,True
2306,Williams_,RB,875,7,True
2307,Smith_IV,QB,226,13,True
2308,Brown_Jr,OL,989,2,True
2309,Williams_IV,OL,1305,14,True
2310,Davis_,K,615,16,False
2311,Jackson_,QB,878,6,False
2312,Jackson_IV,TE,88,20,False
2313,Williams_Sr,DL,820,20,True
2314,Brown_IV,QB,188,9,False
2315,Smith_Sr,CB,1392,4,True
2316,Davis_Sr,TE,719,6,True
2317,Brown_IV,WR,816,1,True
2318,Davis_IV,S,103,8,False
2319,Jones_Sr,S,249,18,False
2320,Miller_III,OL,817,5,True
2321,Jackson_,QB,463,14,False
2322,Miller_,TE,11,12,True
2323,Moore_IV,DL,380,15,True
2324,Jackson_IV,S,894,11,False
2325,Smith_Sr,K,14,18,True
2326,Johnson_IV,QB,666,20,False
2327,Jones_III,DL,938,18,False
2328,Brown_III,S,295,1,False
2329,Williams_III,CB,345,6,True
2330,Moore_Jr,LB,678,0,False
2331,Williams_Sr,WR,1054,10,False
2332,Wilson_Sr,RB,706,20,True
2333,Johnson_Jr,CB,1385,11,True
2334,Smith_III,TE,304,0,True
2335,Wilson_IV,WR,148,15,True
2336,Jackson_Sr,LB,518,16,False
2337,Wilson_Sr,QB,387,5,True
2338,Miller_Sr,LB,710,19,False
2339,Williams_Jr,LB,728,6,False
2340,Jones_III,S,1337,9,False
2341,Miller_IV,WR,982,18,False
2342,Brown_,TE,1469,6,False
2343,Jones_,K,25,7,True
2344,Jones_Sr,LB,1167,12,True
2345,Smith_,WR,912,20,False
2346,Miller_Sr,RB,893,2,False
2347,Moore_Sr,RB,103,9,False
2348,Jones_III,LB,639,8,False
2349,Johnson_III,OL,339,1,True
2350,Jackson_,S,817,18,False
2351,Davis_,DL,1172,14,True
2352,Jones_Jr,QB,743,5,True
2353,Brown_III,DL,508,6,True
2354,Moore_IV,S,733,11,True
2355,Moore_Jr,DL,227,14,False
2356,Miller_,WR,1492,2,True
2357,Jones_IV,CB,1229,2,False
2358,Smith_III,TE,179,16,False
2359,Moore_,RB,1222,8,False
2360,Miller_IV,DL,661,11,False
2361,Johnson_Jr,S,1272,3,False
2362,Smith_,WR,41,17,False
2363,Johnson_III,QB,956,14,False
2364,Moore_Jr,OL,980,3,True
2365,Miller_IV,CB,132,19,True
2366,Brown_III,WR,1258,15,False
2367,Johnson_Sr,OL,417,16,True
2368,Williams_IV,WR,1258,16,False
2369,Williams_,OL,1243,14,False
2370,Jackson_III,QB,1127,15,True
2371,Smith_Sr,TE,1171,11,True
2372,Smith_,OL,1155,6,False
2373,Miller_Sr,OL,1234,6,True
2374,Jones_,K,1497,2,True
2375,Jackson_IV,QB,1081,18,False
2376,Wilson_,WR,595,11,True
2377,Miller_III,TE,269,17,True
2378,Jackson_,LB,1339,18,True
2379,Wilson_III,WR,43,2,False
2380,Smith_Sr,RB,1196,4,False
2381,Davis_III,CB,1058,9,True
2382,Wilson_III,RB,1336,12,True
2383,Jackson_Jr,OL,1245,10,True
2384,Jackson_,K,1268,11,True
2385,Jones_IV,LB,998,2,False
2386,Moore_III,CB,1228,20,False
2387,Moore_IV,OL,325,9,False
2388,Wilson_,RB,524,3,True
2389,Jones_IV,QB,142,5,True
2390,Smith_,S,63,18,False
2391,Brown_IV,TE,135,2,False
2392,Jones_Sr,S,1132,0,False
2393,Miller_IV,DL,446,9,False
2394,Jones_Sr,CB,582,0,False
2395,Moore_,OL,1462,14,False
2396,Brown_III,S,283,11,True
2397,Brown_,WR,981,10,False
2398,Brown_IV,QB,827,20,False
2399,Moore_Jr,K,318,4,True
2400,Davis_Jr,RB,381,6,False
2401,Williams_Jr,CB,389,15,True
2402,Williams_III,DL,1398,15,False
2403,Moore_Jr,LB,73,8,True
2404,Jackson_IV,TE,1077,12,False
2405,Johnson_Jr,K,139,3,False
2406,Miller_Jr,QB,559,10,True
2407,Johnson_Sr,RB,916,11,True
2408,Wilson_III,DL,80,10,True
2409,Williams_,RB,279,14,True
2410,Miller_Jr,WR,565,10,False
2411,Williams_III,CB,544,8,False
2412,Miller_Sr,OL,839,12,True
2413,Williams_IV,CB,112,10,True
2414,Williams_Sr,CB,813,2,True
2415,Williams_III,S,125,5,True
2416,Jones_IV,TE,522,0,True
2417,Davis_,S,987,16,False
2418,Jones_IV,OL,1235,0,True
2419,Jackson_IV,TE,769,19,False
2420,Smith_Sr,QB,1287,5,False
2421,Miller_,K,584,16,False
2422,Wilson_III,S,730,15,True
2423,Wilson_,TE,378,9,False
2424,Wilson_IV,OL,507,4,True
2425,Jones_,RB,503,7,False
2426,Miller_III,OL,1032,15,True
2427,Smith_Sr,S,1202,7,False
2428,Jones_IV,QB,1109,12,False
2429,Williams_Sr,K,814,17,False
2430,Jackson_,LB,584,14,True
2431,Jones_IV,OL,539,16,True
2432,Davis_,WR,1458,3,False
2433,Johnson_,OL,1447,12,True
2434,Smith_IV,TE,315,1,True
2435,Williams_Sr,TE,223,19,True
2436,Jackson_Sr,LB,1169,16,False
2437,Wilson_Jr,S,752,10,False
2438,Williams_Sr,QB,1286,15,False
2439,Williams_,QB,1382,14,False
2440,Davis_Sr,TE,670,9,False
2441,Smith_III,WR,1451,13,False
2442,Wilson_Jr,DL,1378,6,True
2443,Brown_IV,WR,418,9,False
2444,Williams_III,OL,1295,12,True
2445,Jones_Jr,LB,1186,11,True
2446,Miller_IV,S,971,14,True
2447,Miller_III,TE,24,9,False
2448,Jackson_IV,QB,1204,7,False
2449,Johnson_,S,1141,9,True
2450,Moore_,QB,778,6,True
2451,Wilson_Sr,TE,607,20,False
2452,Davis_III,LB,1459,19,False
2453,Jones_III,RB,18,1,False
