player_id,name,position,jersey,yards
905,Hernandez905,RB,86,2757
906,Jackson906,DL,37,2261
907,Lopez907,CB,21,1458
908,Thomas908,QB,32,2850
909,Miller909,RB,26,774
910,Wilson910,DL,5,321
911,Brown911,CB,9,191
912,Smith912,WR,31,3709
913,Wilson913,CB,93,1484
914,Jones914,QB,15,1081
915,Martinez915,WR,93,2722
916,Martin916,TE,43,843
917,Moore917,RB,44,698
918,Moore918,S,1,2349
919,Anderson919,RB,45,1592
920,Miller920,CB,79,2656
921,Rodriguez921,TE,17,949
922,Anderson922,LB,61,377
923,Miller923,QB,66,2081
924,Davis924,DL,97,3741
925,Williams925,S,3,1237
926,Garcia926,LB,30,3368
927,Brown927,DL,16,3588
928,Rodriguez928,DL,66,57
929,Miller929,LB,20,105
930,Rodriguez930,TE,88,3736
931,Hernandez931,RB,16,976
932,Thomas932,DL,68,3302
933,Williams933,QB,48,2648
934,Martin934,WR,56,607
935,Smith935,RB,6,2557
936,Johnson936,RB,14,1747
937,Smith937,RB,52,1533
938,Jones938,CB,41,2788
939,Hernandez939,LB,63,2927
940,Jackson940,S,22,206
941,Rodriguez941,WR,2,3185
942,Miller942,S,86,681
943,Moore943,WR,51,2745
944,Jackson944,DL,96,2308
945,Gonzalez945,S,79,1928
946,Johnson946,LB,97,60
947,Garcia947,S,8,2070
948,Martin948,QB,15,3355
949,Thomas949,WR,51,3878
950,Rodriguez950,QB,87,256
951,Jones951,OL,31,3397
952,Miller952,QB,59,231
953,Anderson953,S,25,2629
954,Davis954,RB,37,3026
955,Thomas955,DL,23,2337
956,Moore956,WR,6,3646
957,Miller957,RB,63,2372
958,Smith958,TE,11,3419
959,Lopez959,DL,69,1017
960,Moore960,LB,58,2941
961,Johnson961,S,80,301
962,Martinez962,DL,35,132
963,Smith963,WR,12,3958
964,Wilson964,WR,20,3479
965,Davis965,LB,84,1906
966,Moore966,LB,80,2115
967,Rodriguez967,S,39,84
968,Martinez968,WR,15,3655
969,Anderson969,QB,77,2358
970,Davis970,OL,52,12
971,Garcia971,TE,31,2896
972,Davis972,WR,82,250
973,Smith973,QB,17,1725
974,Jackson974,DL,27,2541
975,Garcia975,S,51,2037
976,Brown976,WR,98,3576
977,Martin977,DL,16,3355
978,Hernandez978,LB,47,2520
979,Lopez979,DL,45,3917
980,Gonzalez980,OL,49,54
981,Garcia981,S,67,482
982,Hernandez982,S,50,233
983,Williams983,OL,15,3937
984,Thomas984,DL,6,1632
985,Brown985,S,16,3899
986,Thomas986,OL,82,1545
987,Miller987,RB,76,371
988,Martin988,QB,15,2084
989,Moore989,CB,96,3908
990,Jones990,LB,72,2859
991,Thomas991,WR,54,1226
992,Anderson992,DL,29,2178
993,Hernandez993,RB,39,2980
994,Williams994,OL,44,2809
995,Garcia995,CB,97,3777
996,Miller996,QB,3,102
997,Rodriguez997,LB,88,2385
998,Williams998,CB,10,1706
999,Moore999,LB,64,1854
1000,Garcia1000,TE,61,950
1001,Martinez1001,OL,94,3797
1002,Martin1002,RB,17,1459
1003,Brown1003,WR,31,1743
1004,Gonzalez1004,WR,3,3610
1005,Hernandez1005,LB,68,1241
1006,Gonzalez1006,OL,5,174
1007,Moore1007,TE,4,396
1008,Miller1008,QB,74,2169
1009,Thomas1009,QB,6,3670
1010,Jackson1010,RB,31,464
1011,Miller1011,LB,19,336
1012,Garcia1012,CB,49,3747
1013,Johnson1013,LB,87,322
1014,Williams1014,LB,8,752
1015,Miller1015,DL,12,1837
1016,Martinez1016,DL,62,3225
1017,Lopez1017,RB,56,2133
1018,Hernandez1018,S,34,3530
1019,Taylor1019,RB,75,1619
1020,Hernandez1020,CB,58,2057
1021,Hernandez1021,S,74,1412
1022,Hernandez1022,LB,82,29
1023,Miller1023,CB,70,1704
1024,Lopez1024,TE,77,724
1025,Wilson1025,S,17,1285
1026,Miller1026,S,71,2050
1027,Martinez1027,LB,52,2832
1028,Taylor1028,TE,60,1377
1029,Lopez1029,S,78,2835
1030,Rodriguez1030,WR,52,1943
1031,Wilson1031,RB,58,706
1032,Miller1032,OL,64,1840
1033,Rodriguez1033,S,58,3680
1034,Martin1034,RB,11,3604
1035,Gonzalez1035,DL,14,2579
1036,Williams1036,CB,80,499
1037,Miller1037,TE,51,2646
1038,Taylor1038,DL,40,3122
1039,Brown1039,LB,7,3844
1040,Jones1040,DL,8,3002
1041,Martinez1041,S,14,561
1042,Rodriguez1042,QB,12,102
1043,Miller1043,OL,78,2737
1044,Rodriguez1044,S,13,1179
1045,Brown1045,DL,4,2914
1046,Taylor1046,TE,96,3646
1047,Gonzalez1047,OL,13,2596
1048,Johnson1048,CB,47,3186
1049,Williams1049,QB,21,249
1050,Jackson1050,QB,34,722
1051,Williams1051,S,39,418
1052,Wilson1052,LB,41,716
1053,Brown1053,OL,21,3795
1054,Davis1054,DL,90,695
1055,Miller1055,DL,74,1141
1056,Hernandez1056,RB,53,239
1057,Johnson1057,RB,67,3397
1058,Johnson1058,DL,94,1149
1059,Taylor1059,QB,30,418
1060,Garcia1060,TE,5,2273
1061,Martin1061,WR,8,186
1062,Davis1062,QB,35,2458
1063,Brown1063,TE,71,2152
1064,Smith1064,OL,93,344
1065,Moore1065,S,78,63
1066,Lopez1066,LB,91,3526
1067,Garcia1067,S,30,729
1068,Williams1068,TE,92,138
1069,Jones1069,CB,22,1684
1070,Martin1070,LB,77,997
1071,Williams1071,TE,19,1794
1072,Anderson1072,CB,27,1867
1073,Thomas1073,OL,68,644
1074,Gonzalez1074,LB,44,2478
1075,Jackson1075,CB,64,2872
1076,Martin1076,S,9,3748
1077,Miller1077,S,56,2420
1078,Williams1078,S,31,1237
1079,Williams1079,DL,57,2053
1080,Johnson1080,OL,40,244
1081,Williams1081,RB,75,1376
1082,Martin1082,DL,33,92
1083,Wilson1083,RB,86,2741
1084,Smith1084,WR,78,355
1085,Hernandez1085,LB,82,2129
1086,Moore1086,QB,85,3837
1087,Miller1087,RB,87,1363
1088,Jackson1088,LB,94,819
1089,Hernandez1089,TE,33,1285
1090,Smith1090,CB,7,2254
1091,Hernandez1091,WR,27,1140
1092,Anderson1092,QB,22,960
1093,Smith1093,CB,14,1058
1094,Gonzalez1094,RB,5,384
1095,Taylor1095,QB,50,3292
1096,Johnson1096,DL,14,715
1097,Martin1097,TE,60,1367
1098,Lopez1098,OL,25,759
1099,Martin1099,LB,20,1504
1100,Gonzalez1100,RB,72,751
1101,Smith1101,OL,40,2953
1102,Lopez1102,TE,12,29
1103,Martinez1103,QB,55,1291
1104,Garcia1104,WR,59,643
1105,Brown1105,QB,68,2470
1106,Miller1106,OL,20,3024
1107,Martin1107,TE,58,748
1108,Jackson1108,TE,23,1583
1109,Taylor1109,RB,60,3569
1110,Smith1110,QB,19,3695
1111,Moore1111,LB,50,3095
1112,Garcia1112,LB,57,2310
1113,Martin1113,WR,78,946
1114,Hernandez1114,LB,28,287
1115,Rodriguez1115,RB,1,2656
1116,Jones1116,S,92,3275
1117,Wilson1117,OL,45,3661
1118,Williams1118,OL,69,864
1119,Taylor1119,QB,21,3945
1120,Miller1120,TE,8,2837
1121,Garcia1121,QB,73,2892
1122,Rodriguez1122,DL,38,2404
1123,Johnson1123,S,71,2215
1124,Taylor1124,OL,47,3245
1125,Smith1125,WR,7,2975
1126,Taylor1126,RB,68,3661
1127,Martinez1127,LB,47,30
1128,Rodriguez1128,S,13,2551
1129,Miller1129,OL,90,3756
1130,Wilson1130,RB,86,942
1131,Moore1131,LB,57,551
1132,Anderson1132,OL,80,502
1133,Davis1133,DL,27,3834
1134,Gonzalez1134,RB,93,3158
1135,Hernandez1135,QB,34,1644
1136,Hernandez1136,CB,40,3613
1137,Anderson1137,S,36,3022
1138,Garcia1138,S,32,640
1139,Hernandez1139,QB,91,3545
1140,Lopez1140,QB,5,3044
1141,Thomas1141,WR,31,2528
1142,Taylor1142,S,75,1956
1143,Hernandez1143,CB,64,1174
1144,Hernandez1144,OL,14,540
1145,Rodriguez1145,S,49,2921
1146,Jackson1146,RB,15,2273
1147,Davis1147,TE,77,341
1148,Wilson1148,RB,20,1769
1149,Wilson1149,TE,65,2722
1150,Wilson1150,OL,25,65
1151,Lopez1151,WR,81,1471
1152,Williams1152,WR,21,642
1153,Davis1153,S,46,359
1154,Brown1154,LB,15,2777
1155,Williams1155,OL,94,3403
1156,Garcia1156,S,98,915
1157,Hernandez1157,LB,36,480
1158,Rodriguez1158,DL,95,118
1159,Smith1159,OL,15,2119
1160,Smith1160,QB,78,262
1161,Martin1161,WR,44,3554
1162,Moore1162,RB,71,2723
1163,Martin1163,CB,1,767
1164,Hernandez1164,RB,93,1808
1165,Wilson1165,QB,44,850
1166,Davis1166,S,76,416
1167,Lopez1167,CB,28,1163
1168,Williams1168,CB,31,3539
1169,Taylor1169,TE,53,2984
1170,Davis1170,TE,86,513
1171,Jones1171,QB,62,2264
1172,Davis1172,LB,72,1142
1173,Martinez1173,LB,77,153
1174,Johnson1174,DL,4,3095
1175,Martin1175,CB,34,2284
1176,Davis1176,WR,36,196
1177,Lopez1177,RB,33,3173
1178,Moore1178,QB,72,1902
1179,Smith1179,CB,53,2235
1180,Hernandez1180,TE,60,2543
1181,Jackson1181,OL,6,2315
1182,Anderson1182,TE,39,3041
1183,Anderson1183,TE,75,66
1184,Davis1184,LB,64,2588
1185,Moore1185,TE,16,2006
1186,Anderson1186,OL,76,3509
1187,Martin1187,TE,78,2371
1188,Miller1188,LB,92,1267
1189,Lopez1189,TE,29,3430
1190,Martin1190,RB,6,470
1191,Taylor1191,OL,84,106
1192,Martin1192,DL,64,19
1193,Jackson1193,CB,72,1556
1194,Taylor1194,LB,52,2579
1195,Miller1195,WR,31,3311
1196,Miller1196,LB,36,2295
1197,Smith1197,DL,87,1741
1198,Thomas1198,OL,45,2842
1199,Jones1199,RB,13,803
1200,Gonzalez1200,WR,30,2175
1201,Martin1201,WR,66,844
1202,Martinez1202,CB,65,375
1203,Smith1203,WR,57,3797
1204,Gonzalez1204,TE,15,2554
1205,Martin1205,S,16,499
1206,Johnson1206,S,39,2552
1207,Rodriguez1207,S,10,286
1208,Williams1208,OL,52,839
1209,Hernandez1209,OL,97,1051
1210,Moore1210,OL,81,2613
1211,Taylor1211,QB,46,3517
1212,Taylor1212,S,19,2696
1213,Gonzalez1213,WR,30,3484
1214,Hernandez1214,TE,96,3029
1215,Anderson1215,RB,96,462
1216,Rodriguez1216,WR,23,3310
1217,Brown1217,TE,39,1673
1218,Hernandez1218,TE,94,3297
1219,Jones1219,CB,66,1219
1220,Thomas1220,QB,87,2562
1221,Davis1221,DL,13,3401
1222,Jackson1222,DL,22,2162
1223,Smith1223,QB,53,2859
1224,Brown1224,QB,51,3325
1225,Brown1225,LB,14,774
1226,Garcia1226,WR,53,1421
1227,Johnson1227,QB,98,1158
1228,Moore1228,S,52,1299
1229,Moore1229,DL,61,2447
1230,Brown1230,OL,29,2541
1231,Williams1231,WR,39,1793
1232,Garcia1232,S,52,602
1233,Smith1233,TE,10,567
1234,Gonzalez1234,WR,39,3212
1235,Martinez1235,QB,5,718
1236,Martin1236,QB,52,470
1237,Lopez1237,RB,53,3483
1238,Lopez1238,WR,75,3744
1239,Jackson1239,CB,36,3777
1240,Williams1240,QB,40,2097
1241,Lopez1241,OL,74,2027
1242,Martinez1242,QB,94,2717
1243,Thomas1243,LB,35,3612
1244,Hernandez1244,QB,86,414
1245,Hernandez1245,CB,2,3904
1246,Smith1246,LB,52,2800
1247,Taylor1247,OL,72,287
1248,Brown1248,QB,30,1930
1249,Martinez1249,OL,27,3821
1250,Martinez1250,DL,5,3828
1251,Williams1251,WR,19,1289
1252,Miller1252,DL,34,3498
1253,Wilson1253,LB,6,1391
1254,Williams1254,OL,16,3158
1255,Moore1255,CB,17,1958
1256,Lopez1256,CB,76,544
1257,Davis1257,S,24,1335
1258,Brown1258,QB,46,1712
1259,Taylor1259,WR,45,2568
1260,Lopez1260,CB,27,1548
1261,Jones1261,RB,18,147
1262,Anderson1262,CB,59,2186
1263,Taylor1263,RB,76,813
1264,Wilson1264,DL,75,1125
1265,Wilson1265,LB,34,449
1266,Wilson1266,DL,23,3287
1267,Smith1267,WR,39,1631
1268,Taylor1268,DL,32,873
1269,Gonzalez1269,QB,89,2509
1270,Anderson1270,S,3,2075
1271,Smith1271,WR,11,411
1272,Martin1272,WR,20,2613
1273,Anderson1273,RB,7,1039
1274,Jones1274,QB,29,1181
1275,Brown1275,TE,93,3606
1276,Anderson1276,RB,7,3460
1277,Lopez1277,WR,40,2958
1278,Rodriguez1278,DL,14,1176
1279,Moore1279,QB,43,3139
1280,Williams1280,DL,6,1554
1281,Anderson1281,S,39,3967
1282,Anderson1282,CB,30,3375
1283,Martinez1283,LB,57,1405
1284,Thomas1284,OL,35,1335
1285,Gonzalez1285,QB,92,2241
1286,Garcia1286,DL,57,292
1287,Williams1287,WR,47,1227
1288,Thomas1288,OL,22,1040
1289,Wilson1289,WR,21,2934
1290,Hernandez1290,WR,94,3200
1291,Thomas1291,TE,51,169
1292,Miller1292,S,97,2359
1293,Gonzalez1293,TE,9,3824
1294,Anderson1294,S,51,2277
1295,Martin1295,OL,68,404
1296,Jackson1296,TE,5,1721
1297,Hernandez1297,RB,25,2674
1298,Lopez1298,DL,17,251
1299,Rodriguez1299,RB,84,2393
1300,Martin1300,CB,88,3805
1301,Anderson1301,LB,25,469
1302,Lopez1302,QB,4,1749
1303,Garcia1303,WR,9,634
1304,Smith1304,TE,58,1196
1305,Lopez1305,WR,90,1553
1306,Taylor1306,S,77,3146
1307,Taylor1307,OL,86,32
1308,Martinez1308,LB,8,3107
1309,Smith1309,OL,26,767
1310,Gonzalez1310,QB,32,673
1311,Moore1311,LB,43,3262
1312,Thomas1312,LB,21,207
1313,Wilson1313,RB,58,2516
1314,Jones1314,CB,99,2897
1315,Hernandez1315,TE,81,2128
1316,Anderson1316,TE,49,8
1317,Williams1317,RB,74,2189
1318,Hernandez1318,WR,19,290
1319,Jones1319,OL,37,1047
1320,Gonzalez1320,TE,40,255
1321,Williams1321,QB,45,367
1322,Wilson1322,OL,3,3210
1323,Brown1323,CB,58,2010
1324,Williams1324,QB,61,3332
1325,Martinez1325,TE,65,2723
1326,Davis1326,OL,13,3702
1327,Gonzalez1327,WR,18,39
1328,Jackson1328,RB,25,1030
1329,Rodriguez1329,OL,4,1881
1330,Davis1330,CB,88,344
1331,Moore1331,QB,64,1260
1332,Lopez1332,CB,68,2942
1333,Miller1333,OL,37,2217
1334,Martin1334,WR,48,1106
1335,Smith1335,RB,62,1422
1336,Wilson1336,QB,34,1093
1337,Miller1337,OL,82,2390
1338,Smith1338,LB,65,959
1339,Garcia1339,OL,7,633
1340,Gonzalez1340,RB,11,1300
1341,Miller1341,QB,72,883
1342,Smith1342,WR,75,237
1343,Williams1343,DL,94,2722
1344,Jackson1344,S,16,3917
1345,Wilson1345,LB,54,1252
1346,Smith1346,RB,54,3660
1347,Anderson1347,QB,91,533
1348,Taylor1348,DL,38,531
1349,Moore1349,WR,67,3406
1350,Garcia1350,TE,42,3720
1351,Gonzalez1351,LB,63,167
1352,Anderson1352,WR,60,3563
1353,Johnson1353,LB,4,3063
1354,Wilson1354,S,3,2995
1355,Martinez1355,OL,26,2096
1356,Anderson1356,CB,89,241
1357,Thomas1357,OL,65,457
1358,Williams1358,CB,40,1498
1359,Gonzalez1359,DL,11,825
1360,Anderson1360,QB,24,2153
1361,Williams1361,S,44,360
1362,Hernandez1362,OL,77,3016
1363,Rodriguez1363,WR,52,3808
1364,Johnson1364,S,14,3647
1365,Miller1365,S,24,1585
1366,Lopez1366,QB,84,1836
1367,Garcia1367,S,13,2790
1368,Martin1368,OL,64,2873
1369,Gonzalez1369,QB,25,3350
1370,Johnson1370,CB,83,3634
1371,Anderson1371,S,34,3893
1372,Brown1372,RB,73,515
1373,Miller1373,RB,25,1187
1374,Johnson1374,LB,61,1669
1375,Lopez1375,WR,48,1989
1376,Taylor1376,RB,27,2083
1377,Wilson1377,QB,98,1446
1378,Gonzalez1378,CB,84,2028
1379,Thomas1379,S,54,270
1380,Hernandez1380,TE,63,2463
1381,Thomas1381,CB,46,3408
1382,Moore1382,RB,62,1256
1383,Moore1383,DL,91,1215
1384,Brown1384,CB,69,3101
1385,Thomas1385,TE,4,383
1386,Davis1386,RB,49,1883
1387,Brown1387,DL,97,2625
1388,Williams1388,LB,56,942
1389,Davis1389,RB,77,1715
1390,Johnson1390,RB,23,63
1391,Smith1391,RB,88,2617
1392,Taylor1392,OL,25,2827
1393,Davis1393,TE,65,3741
1394,Johnson1394,OL,54,869
1395,Smith1395,CB,90,1994
1396,Martin1396,CB,23,2647
1397,Williams1397,S,22,3013
1398,Williams1398,CB,2,2991
1399,Jackson1399,CB,18,2726
1400,Brown1400,WR,60,684
1401,Hernandez1401,S,87,3007
1402,Miller1402,TE,38,3696
1403,Taylor1403,CB,37,2389
1404,Wilson1404,OL,27,369
1405,Lopez1405,WR,27,1719
1406,Garcia1406,QB,78,1528
1407,Wilson1407,LB,97,2800
1408,Smith1408,CB,64,3895
1409,Smith1409,OL,93,2800
1410,Garcia1410,S,72,2624
1411,Smith1411,CB,46,2479
1412,Gonzalez1412,TE,8,583
1413,Wilson1413,DL,98,161
1414,Johnson1414,OL,69,1647
1415,Johnson1415,LB,64,3716
1416,Martin1416,S,97,3405
1417,Taylor1417,QB,14,1694
1418,Anderson1418,DL,52,2795
1419,Taylor1419,TE,75,2788
1420,Davis1420,QB,86,3403
1421,Moore1421,DL,1,3600
1422,Miller1422,RB,64,181
1423,Gonzalez1423,CB,10,2776
1424,Miller1424,WR,37,2387
1425,Anderson1425,RB,32,3390
1426,Thomas1426,TE,45,1847
1427,Martin1427,WR,47,1913
1428,Rodriguez1428,QB,19,488
1429,Wilson1429,DL,17,1290
1430,Martin1430,DL,17,864
1431,Miller1431,RB,95,2161
1432,Anderson1432,RB,34,3956
1433,Moore1433,CB,15,357
1434,Smith1434,CB,99,637
1435,Brown1435,WR,68,204
1436,Thomas1436,TE,64,3813
1437,Johnson1437,WR,65,146
1438,Gonzalez1438,QB,84,499
1439,Johnson1439,CB,3,3589
1440,Hernandez1440,S,5,3868
1441,Williams1441,LB,83,3898
1442,Johnson1442,WR,53,3702
1443,Smith1443,S,62,532
1444,Lopez1444,S,63,2647
1445,Jackson1445,S,36,3766
1446,Moore1446,RB,1,2119
1447,Jackson1447,S,99,645
1448,Davis1448,CB,10,1433
1449,Anderson1449,RB,5,1523
1450,Miller1450,QB,24,1173
1451,Miller1451,RB,84,225
1452,Smith1452,RB,96,2753
1453,Johnson1453,S,77,3731
1454,Thomas1454,OL,51,2337
1455,Miller1455,TE,78,2405
1456,Martinez1456,WR,47,2413
1457,Martin1457,CB,86,3816
1458,Williams1458,WR,31,1901
1459,Jackson1459,OL,84,159
1460,Taylor1460,WR,58,600
1461,Johnson1461,WR,31,1530
1462,Garcia1462,S,56,424
1463,Wilson1463,S,73,638
1464,Brown1464,RB,28,3966
1465,Martin1465,QB,85,2830
1466,Jones1466,CB,47,1609
1467,Martin1467,QB,84,1840
1468,Jackson1468,RB,25,3777
1469,Jackson1469,WR,60,1113
1470,Wilson1470,LB,3,3747
1471,Gonzalez1471,WR,17,2119
1472,Anderson1472,LB,18,163
1473,Hernandez1473,CB,26,2696
1474,Gonzalez1474,WR,76,2565
1475,Thomas1475,TE,60,2996
1476,Gonzalez1476,DL,72,1055
1477,Gonzalez1477,DL,98,1769
1478,Rodriguez1478,S,93,2006
1479,Martinez1479,DL,49,3111
1480,Garcia1480,DL,53,3530
1481,Rodriguez1481,DL,27,826
1482,Taylor1482,S,53,2733
1483,Davis1483,CB,91,2866
1484,Hernandez1484,DL,68,1205
1485,Moore1485,QB,90,1916
1486,Taylor1486,LB,23,3611
1487,Moore1487,S,51,3821
1488,Gonzalez1488,CB,78,3638
1489,Jones1489,QB,42,3204
1490,Garcia1490,CB,61,2312
1491,Rodriguez1491,S,31,2796
1492,Brown1492,DL,24,2822
1493,Thomas1493,WR,9,2543
1494,Martinez1494,RB,59,1453
1495,Miller1495,QB,90,58
1496,Martin1496,DL,66,515
1497,Garcia1497,TE,32,3711
1498,Martin1498,CB,40,1069
1499,Thomas1499,LB,94,3599
1500,Smith1500,LB,98,748
1501,Davis1501,CB,45,2182
1502,Garcia1502,QB,37,86
1503,Anderson1503,QB,54,368
1504,Thomas1504,TE,11,2329
1505,Jackson1505,RB,5,1830
1506,Brown1506,CB,77,1696
1507,Johnson1507,S,44,2823
1508,Thomas1508,DL,42,3723
1509,Martin1509,OL,49,1690
1510,Davis1510,QB,55,826
1511,Jackson1511,QB,47,2928
1512,Smith1512,RB,42,2217
1513,Jackson1513,TE,21,2653
1514,Lopez1514,LB,94,1840
1515,Johnson1515,WR,11,663
1516,Smith1516,QB,60,563
1517,Jackson1517,DL,31,1683
1518,Rodriguez1518,LB,91,2464
1519,Williams1519,WR,71,1703
1520,Gonzalez1520,RB,48,2228
1521,Garcia1521,QB,50,2585
1522,Hernandez1522,CB,40,304
1523,Williams1523,RB,99,116
1524,Thomas1524,CB,94,2172
1525,Smith1525,OL,29,1113
1526,Lopez1526,DL,41,812
1527,Davis1527,CB,90,1944
1528,Davis1528,TE,13,2
1529,Anderson1529,OL,8,3373
1530,Smith1530,CB,50,2455
1531,Gonzalez1531,S,61,2286
1532,Lopez1532,QB,50,606
1533,Jackson1533,LB,90,347
1534,Williams1534,TE,44,93
1535,Miller1535,TE,30,1167
1536,Johnson1536,QB,58,1865
1537,Jones1537,RB,96,2850
1538,Jones1538,LB,36,561
1539,Thomas1539,LB,87,991
1540,Martinez1540,OL,56,124
1541,Martin1541,RB,18,1117
1542,Williams1542,DL,39,1309
1543,Williams1543,S,3,3345
1544,Martinez1544,CB,31,30
1545,Jackson1545,LB,78,1128
1546,Taylor1546,S,94,2463
1547,Davis1547,RB,88,1166
1548,Wilson1548,DL,25,3433
1549,Martin1549,LB,8,26
1550,Lopez1550,TE,67,1543
1551,Martinez1551,QB,71,2540
1552,Taylor1552,LB,49,254
1553,Jackson1553,LB,58,79
1554,Martinez1554,LB,30,3942
1555,Wilson1555,LB,36,3759
1556,Brown1556,WR,5,199
1557,Wilson1557,TE,36,1240
1558,Jones1558,DL,79,642
1559,Jones1559,DL,16,517
1560,Williams1560,DL,39,2041
1561,Moore1561,CB,13,1256
1562,Jones1562,OL,60,1862
1563,Brown1563,TE,6,1310
1564,Johnson1564,DL,48,269
1565,Garcia1565,CB,93,2162
1566,Gonzalez1566,CB,89,224
1567,Martinez1567,WR,60,3052
1568,Davis1568,DL,94,2662
1569,Hernandez1569,OL,65,730
1570,Martinez1570,WR,38,293
1571,Taylor1571,LB,58,2965
1572,Moore1572,OL,32,188
1573,Brown1573,LB,99,1583
1574,Gonzalez1574,CB,38,1848
1575,Rodriguez1575,QB,70,1340
1576,Wilson1576,S,93,3002
1577,Jackson1577,TE,78,3917
1578,Thomas1578,DL,76,127
1579,Hernandez1579,OL,64,1589
1580,Brown1580,RB,65,3562
1581,Lopez1581,CB,62,2265
1582,Moore1582,OL,91,2499
1583,Lopez1583,CB,94,3515
1584,Garcia1584,TE,36,3785
1585,Martin1585,WR,62,3924
1586,Gonzalez1586,TE,27,1603
1587,Miller1587,LB,70,3501
1588,Jackson1588,WR,70,2634
1589,Lopez1589,OL,68,1964
1590,Hernandez1590,QB,29,1990
1591,Davis1591,DL,40,3752
1592,Martinez1592,DL,34,2800
1593,Martinez1593,WR,13,1666
1594,Thomas1594,TE,56,2775
1595,Thomas1595,TE,25,2459
1596,Moore1596,S,6,3380
1597,Miller1597,RB,81,590
1598,Wilson1598,RB,75,864
1599,Moore1599,OL,72,2448
1600,Brown1600,OL,28,1668
1601,Garcia1601,WR,55,2580
1602,Martinez1602,RB,69,3022
1603,Miller1603,CB,18,2387
1604,Taylor1604,DL,75,2066
1605,Rodriguez1605,DL,59,130
1606,Jackson1606,S,77,873
1607,Jackson1607,LB,58,2464
1608,Thomas1608,WR,55,1616
1609,Garcia1609,S,22,3521
1610,Anderson1610,WR,15,1408
1611,Garcia1611,CB,27,2303
1612,Garcia1612,OL,56,3042
1613,Johnson1613,S,8,77
1614,Brown1614,WR,78,773
1615,Martinez1615,OL,86,3691
1616,Thomas1616,LB,14,2217
1617,Jones1617,S,2,277
1618,Miller1618,CB,70,3715
1619,Moore1619,CB,75,2309
1620,Garcia1620,QB,54,1820
1621,Martinez1621,S,83,2315
1622,Gonzalez1622,WR,16,1644
1623,Garcia1623,DL,71,1057
1624,Hernandez1624,DL,66,2236
1625,Brown1625,DL,85,178
1626,Jackson1626,OL,55,2848
1627,Johnson1627,DL,78,348
1628,Gonzalez1628,RB,28,950
1629,Martinez1629,OL,48,2513
1630,Davis1630,OL,72,3428
1631,Lopez1631,S,88,2130
1632,Brown1632,WR,64,3981
1633,Lopez1633,S,42,3201
1634,Miller1634,TE,88,1870
1635,Martin1635,QB,90,2096
1636,Anderson1636,QB,62,1939
1637,Miller1637,CB,27,8
1638,Smith1638,LB,33,1278
1639,Wilson1639,QB,97,832
1640,Taylor1640,CB,5,2589
1641,Williams1641,LB,79,3470
1642,Johnson1642,RB,54,460
1643,Jones1643,LB,73,2407
1644,Williams1644,OL,8,3968
1645,Anderson1645,TE,96,3410
1646,Smith1646,QB,66,1761
1647,Lopez1647,CB,97,1999
1648,Smith1648,CB,12,864
1649,Brown1649,TE,30,965
1650,Johnson1650,TE,31,569
1651,Martin1651,LB,74,767
1652,Moore1652,WR,25,1240
1653,Garcia1653,QB,64,2706
1654,Rodriguez1654,OL,10,3730
1655,Garcia1655,S,82,2984
1656,Taylor1656,S,5,1494
1657,Miller1657,OL,87,1277
1658,Martin1658,QB,80,3561
1659,Moore1659,LB,35,1058
1660,Martinez1660,OL,50,3610
1661,Hernandez1661,TE,16,2413
1662,Lopez1662,OL,12,150
1663,Martin1663,DL,9,245
1664,Jackson1664,OL,55,3778
1665,Wilson1665,QB,49,320
1666,Lopez1666,WR,31,575
1667,Anderson1667,WR,71,1779
1668,Martin1668,QB,35,370
1669,Jackson1669,WR,46,575
1670,Martinez1670,DL,60,1823
1671,Anderson1671,TE,37,313
1672,Hernandez1672,LB,95,2447
1673,Jones1673,LB,86,1345
1674,Jones1674,RB,23,1486
1675,Anderson1675,TE,95,3
1676,Taylor1676,LB,13,291
1677,Johnson1677,WR,69,395
1678,Jones1678,WR,42,2434
1679,Taylor1679,RB,62,278
1680,Davis1680,CB,49,580
1681,Johnson1681,TE,77,3825
1682,Brown1682,OL,64,1529
1683,Smith1683,RB,32,1521
1684,Wilson1684,QB,63,3539
1685,Jackson1685,RB,20,2778
1686,Taylor1686,QB,32,641
1687,Jackson1687,DL,95,2324
1688,Anderson1688,S,93,1778
1689,Wilson1689,S,6,334
1690,Jones1690,QB,49,110
1691,Smith1691,CB,10,214
1692,Johnson1692,DL,88,3679
1693,Jones1693,DL,68,3307
1694,Lopez1694,OL,97,2141
1695,Miller1695,CB,23,1152
1696,Jackson1696,LB,23,1807
1697,Anderson1697,CB,70,3819
1698,Jones1698,TE,61,2622
1699,Lopez1699,LB,48,708
1700,Miller1700,DL,51,2496
1701,Brown1701,DL,4,54
1702,Hernandez1702,TE,96,2213
1703,Anderson1703,RB,80,2101
1704,Miller1704,RB,14,3629
1705,Johnson1705,DL,5,520
1706,Jones1706,WR,30,1033
1707,Jackson1707,TE,46,2141
1708,Lopez1708,LB,1,2737
1709,Hernandez1709,TE,96,3139
1710,Garcia1710,TE,95,725
1711,Johnson1711,LB,9,650
1712,Jones1712,DL,53,1033
1713,Gonzalez1713,OL,17,740
1714,Gonzalez1714,OL,20,111
1715,Moore1715,WR,76,2268
1716,Davis1716,QB,25,842
1717,Jones1717,TE,62,1885
