trans_id,type,player,timestamp
1708,Signing,Gonzalez73,2025-12-09
1709,Return,Martinez13,2025-12-10
1710,Release,Jones84,2025-12-11
1711,Suspension,Martin39,2025-12-12
1712,Injury,Martinez6,2025-12-13
1713,Release,Hernandez10,2025-12-14
1714,Return,Miller67,2025-12-15
1715,Activation,Davis20,2025-12-16
1716,Injury,Gonzalez57,2025-12-17
1717,Release,Lopez97,2025-12-18
1718,Signing,Gonzalez83,2025-12-19
1719,Signing,Gonzalez8,2025-12-20
1720,Release,Davis41,2025-12-21
1721,Signing,Rodriguez96,2025-12-22
1722,Suspension,Lopez12,2025-12-23
1723,Signing,Jones16,2025-12-24
1724,Injury,Jones73,2025-12-25
1725,Return,Martinez8,2025-12-26
1726,Release,Brown98,2025-12-27
1727,Return,Miller71,2025-12-28
1728,Trade,Garcia21,2025-12-29
1729,Signing,Martinez7,2025-12-30
1730,Trade,Johnson86,2025-12-31
1731,Return,Rodriguez13,2026-01-01
1732,Signing,Williams20,2026-01-02
1733,Signing,Jackson11,2026-01-03
1734,Signing,Wilson99,2026-01-04
1735,Trade,Jackson6,2026-01-05
1736,Suspension,Anderson10,2026-01-06
1737,Release,Davis58,2026-01-07
1738,Signing,Brown97,2026-01-08
1739,Return,Martinez12,2026-01-09
1740,Signing,Johnson17,2026-01-10
1741,Activation,Martinez26,2026-01-11
1742,Release,Williams70,2026-01-12
1743,Return,Johnson76,2026-01-13
1744,Suspension,Smith20,2026-01-14
1745,Injury,Smith69,2026-01-15
1746,Suspension,Jones57,2026-01-16
1747,Activation,Williams33,2026-01-17
1748,Suspension,Lopez65,2026-01-18
1749,Injury,Hernandez30,2026-01-19
1750,Suspension,Johnson48,2026-01-20
1751,Suspension,Garcia89,2026-01-21
1752,Trade,Taylor48,2026-01-22
1753,Signing,Moore6,2026-01-23
1754,Return,Martin28,2026-01-24
1755,Return,Brown78,2026-01-25
1756,Activation,Wilson41,2026-01-26
1757,Activation,Miller30,2026-01-27
1758,Return,Jones13,2026-01-28
1759,Signing,Johnson59,2026-01-29
1760,Suspension,Martinez94,2026-01-30
1761,Trade,Rodriguez89,2026-01-31
1762,Activation,Williams47,2026-02-01
1763,Return,Johnson43,2026-02-02
1764,Suspension,Garcia34,2026-02-03
1765,Activation,Williams60,2026-02-04
1766,Release,Rodriguez15,2026-02-05
1767,Injury,Moore11,2026-02-06
1768,Trade,Garcia25,2026-02-07
1769,Injury,Thomas42,2026-02-08
1770,Trade,Gonzalez29,2026-02-09
1771,Release,Davis63,2026-02-10
1772,Return,Moore28,2026-02-11
1773,Activation,Martinez50,2026-02-12
1774,Signing,Martin85,2026-02-13
1775,Signing,Lopez79,2026-02-14
1776,Return,Moore8,2026-02-15
1777,Return,Jones48,2026-02-16
1778,Injury,Rodriguez55,2026-02-17
1779,Activation,Williams79,2026-02-18
1780,Trade,Thomas10,2026-02-19
1781,Suspension,Garcia57,2026-02-20
1782,Suspension,Williams71,2026-02-21
1783,Signing,Brown72,2026-02-22
1784,Release,Johnson96,2026-02-23
1785,Trade,Brown98,2026-02-24
1786,Suspension,Lopez61,2026-02-25
1787,Release,Martinez69,2026-02-26
1788,Trade,Wilson5,2026-02-27
1789,Activation,Lopez91,2026-02-28
1790,Trade,Garcia91,2026-03-01
1791,Signing,Williams87,2026-03-02
1792,Release,Gonzalez69,2026-03-03
1793,Signing,Martinez38,2026-03-04
1794,Suspension,Wilson91,2026-03-05
1795,Release,Gonzalez94,2026-03-06
1796,Return,Davis80,2026-03-07
1797,Return,Jones61,2026-03-08
1798,Release,Thomas78,2026-03-09
1799,Return,Davis8,2026-03-10
1800,Activation,Miller21,2026-03-11
1801,Activation,Martin90,2026-03-12
1802,Trade,Garcia36,2026-03-13
1803,Activation,Miller96,2026-03-14
1804,Signing,Davis1,2026-03-15
1805,Trade,Smith25,2026-03-16
1806,Activation,Williams82,2026-03-17
1807,Trade,Jackson89,2026-03-18
1808,Signing,Jones48,2026-03-19
1809,Activation,Thomas69,2026-03-20
1810,Return,Lopez11,2026-03-21
1811,Return,Taylor39,2026-03-22
1812,Return,Rodriguez49,2026-03-23
1813,Activation,Martinez97,2026-03-24
1814,Suspension,Gonzalez72,2026-03-25
1815,Activation,Martinez29,2026-03-26
1816,Injury,Martin89,2026-03-27
1817,Trade,Brown12,2026-03-28
1818,Return,Williams1,2026-03-29
1819,Signing,Moore53,2026-03-30
1820,Injury,Miller35,2026-03-31
1821,Return,Martinez13,2026-04-01
1822,Activation,Jones66,2026-04-02
1823,Suspension,Taylor57,2026-04-03
1824,Trade,Garcia73,2026-04-04
1825,Return,Anderson56,2026-04-05
1826,Signing,Thomas52,2026-04-06
1827,Injury,Jackson45,2026-04-07
1828,Release,Rodriguez99,2026-04-08
1829,Trade,Garcia16,2026-04-09
1830,Suspension,Williams81,2026-04-10
1831,Release,Miller95,2026-04-11
1832,Injury,Brown71,2026-04-12
1833,Trade,Williams93,2026-04-13
1834,Activation,Martinez40,2026-04-14
1835,Signing,Jackson65,2026-04-15
1836,Suspension,Wilson92,2026-04-16
1837,Trade,Johnson37,2026-04-17
1838,Trade,Miller15,2026-04-18
1839,Activation,Williams65,2026-04-19
1840,Signing,Moore94,2026-04-20
1841,Release,Martin24,2026-04-21
1842,Signing,Taylor17,2026-04-22
1843,Release,Gonzalez74,2026-04-23
1844,Trade,Anderson68,2026-04-24
1845,Release,Martin69,2026-04-25
1846,Release,Gonzalez60,2026-04-26
1847,Activation,Williams53,2026-04-27
1848,Injury,Brown50,2026-04-28
1849,Release,Johnson58,2026-04-29
1850,Trade,Wilson67,2026-04-30
1851,Return,Wilson22,2026-05-01
1852,Activation,Jones79,2026-05-02
1853,Trade,Smith98,2026-05-03
1854,Signing,Brown95,2026-05-04
1855,Signing,Lopez4,2026-05-05
1856,Trade,Jones62,2026-05-06
1857,Suspension,Moore22,2026-05-07
1858,Suspension,Thomas2,2026-05-08
1859,Signing,Davis86,2026-05-09
1860,Return,Moore53,2026-05-10
1861,Injury,Johnson14,2026-05-11
1862,Release,Anderson62,2026-05-12
1863,Signing,Martin31,2026-05-13
1864,Release,Martin97,2026-05-14
1865,Injury,Jackson41,2026-05-15
1866,Trade,Taylor64,2026-05-16
1867,Injury,Martinez82,2026-05-17
1868,Return,Miller33,2026-05-18
1869,Trade,Martin65,2026-05-19
1870,Activation,Thomas76,2026-05-20
1871,Release,Davis72,2026-05-21
1872,Trade,Martin94,2026-05-22
1873,Signing,Anderson82,2026-05-23
1874,Release,Wilson90,2026-05-24
1875,Signing,Rodriguez34,2026-05-25
1876,Release,Davis59,2026-05-26
1877,Suspension,Anderson39,2026-05-27
1878,Return,Jones82,2026-05-28
1879,Suspension,Garcia60,2026-05-29
1880,Release,Hernandez78,2026-05-30
1881,Activation,Jones66,2026-05-31
1882,Injury,Rodriguez12,2026-06-01
1883,Return,Miller81,2026-06-02
1884,Injury,Rodriguez62,2026-06-03
1885,Return,Wilson38,2026-06-04
1886,Release,Jackson34,2026-06-05
1887,Release,Hernandez89,2026-06-06
1888,Suspension,Brown6,2026-06-07
1889,Return,Hernandez66,2026-06-08
1890,Injury,Williams81,2026-06-09
1891,Trade,Lopez46,2026-06-10
1892,Signing,Garcia31,2026-06-11
1893,Release,Davis24,2026-06-12
1894,Trade,Moore19,2026-06-13
1895,Trade,Williams61,2026-06-14
1896,Trade,Lopez45,2026-06-15
1897,Suspension,Taylor45,2026-06-16
1898,Trade,Jackson74,2026-06-17
1899,Release,Garcia44,2026-06-18
1900,Activation,Davis19,2026-06-19
1901,Injury,Taylor13,2026-06-20
1902,Suspension,Miller24,2026-06-21
1903,Return,Lopez7,2026-06-22
1904,Release,Jones18,2026-06-23
1905,Trade,Brown48,2026-06-24
1906,Return,Rodriguez93,2026-06-25
1907,Injury,Johnson4,2026-06-26
1908,Suspension,Anderson47,2026-06-27
1909,Trade,Martinez29,2026-06-28
1910,Suspension,Smith44,2026-06-29
1911,Injury,Jackson86,2026-06-30
1912,Release,Miller25,2026-07-01
1913,Trade,Anderson5,2026-07-02
1914,Injury,Jackson40,2026-07-03
1915,Release,Thomas34,2026-07-04
1916,Signing,Miller92,2026-07-05
1917,Signing,Moore55,2026-07-06
1918,Trade,Davis95,2026-07-07
1919,Injury,Jones60,2026-07-08
1920,Release,Wilson90,2026-07-09
1921,Release,Hernandez13,2026-07-10
1922,Signing,Miller93,2026-07-11
1923,Release,Davis3,2026-07-12
1924,Trade,Gonzalez29,2026-07-13
1925,Return,Jones30,2026-07-14
1926,Activation,Martinez60,2026-07-15
1927,Injury,Miller23,2026-07-16
1928,Trade,Hernandez11,2026-07-17
1929,Activation,Jackson75,2026-07-18
1930,Suspension,Gonzalez7,2026-07-19
1931,Trade,Moore73,2026-07-20
1932,Activation,Davis84,2026-07-21
1933,Activation,Johnson55,2026-07-22
1934,Activation,Rodriguez30,2026-07-23
1935,Trade,Brown21,2026-07-24
1936,Activation,Miller29,2026-07-25
1937,Injury,Brown72,2026-07-26
1938,Suspension,Miller70,2026-07-27
1939,Signing,Garcia80,2026-07-28
1940,Return,Jackson41,2026-07-29
1941,Suspension,Gonzalez69,2026-07-30
1942,Release,Johnson60,2026-07-31
1943,Return,Brown8,2026-08-01
1944,Suspension,Thomas24,2026-08-02
1945,Activation,Taylor69,2026-08-03
1946,Injury,Taylor96,2026-08-04
1947,Return,Wilson86,2026-08-05
1948,Release,Martinez57,2026-08-06
1949,Trade,Davis25,2026-08-07
1950,Signing,Anderson14,2026-08-08
1951,Injury,Anderson57,2026-08-09
1952,Return,Thomas95,2026-08-10
1953,Suspension,Jackson70,2026-08-11
1954,Release,Johnson74,2026-08-12
1955,Trade,Wilson62,2026-08-13
1956,Activation,Williams4,2026-08-14
1957,Return,Brown9,2026-08-15
1958,Trade,Martin20,2026-08-16
1959,Trade,Lopez29,2026-08-17
1960,Injury,Wilson81,2026-08-18
1961,Return,Anderson98,2026-08-19
1962,Return,Rodriguez58,2026-08-20
1963,Return,Anderson11,2026-08-21
1964,Activation,Smith69,2026-08-22
1965,Signing,Jones69,2026-08-23
1966,Suspension,Smith94,2026-08-24
1967,Release,Martinez14,2026-08-25
1968,Signing,Martin56,2026-08-26
1969,Signing,Taylor55,2026-08-27
1970,Activation,Anderson76,2026-08-28
1971,Activation,Smith87,2026-08-29
1972,Activation,Martinez46,2026-08-30
1973,Release,Martinez27,2026-08-31
1974,Return,Johnson43,2026-09-01
1975,Signing,Taylor5,2026-09-02
1976,Release,Johnson92,2026-09-03
1977,Suspension,Gonzalez20,2026-09-04
1978,Signing,Miller59,2026-09-05
1979,Release,Gonzalez60,2026-09-06
1980,Trade,Taylor81,2026-09-07
1981,Injury,Miller84,2026-09-08
1982,Activation,Jones79,2026-09-09
1983,Signing,Hernandez25,2026-09-10
1984,Suspension,Jones8,2026-09-11
1985,Trade,Gonzalez59,2026-09-12
1986,Trade,Anderson51,2026-09-13
1987,Release,Martin33,2026-09-14
1988,Release,Rodriguez87,2026-09-15
1989,Suspension,Johnson41,2026-09-16
1990,Signing,Jones76,2026-09-17
1991,Trade,Brown65,2026-09-18
1992,Suspension,Johnson52,2026-09-19
1993,Trade,Jones70,2026-09-20
1994,Injury,Garcia91,2026-09-21
1995,Injury,Johnson65,2026-09-22
1996,Trade,Garcia85,2026-09-23
1997,Return,Johnson38,2026-09-24
1998,Trade,Thomas77,2026-09-25
1999,Activation,Lopez17,2026-09-26
2000,Trade,Hernandez94,2026-09-27
2001,Return,Anderson3,2026-09-28
2002,Trade,Davis24,2026-09-29
2003,Signing,Rodriguez82,2026-09-30
2004,Release,Davis95,2026-10-01
2005,Signing,Davis12,2026-10-02
2006,Return,Thomas6,2026-10-03
2007,Activation,Davis33,2026-10-04
2008,Suspension,Williams60,2026-10-05
2009,Return,Martin22,2026-10-06
2010,Release,Williams86,2026-10-07
2011,Release,Garcia61,2026-10-08
2012,Release,Gonzalez60,2026-10-09
2013,Suspension,Lopez32,2026-10-10
2014,Injury,Miller7,2026-10-11
2015,Trade,Gonzalez21,2026-10-12
2016,Injury,Martinez43,2026-10-13
2017,Injury,Hernandez4,2026-10-14
2018,Trade,Taylor56,2026-10-15
2019,Suspension,Moore73,2026-10-16
2020,Signing,Hernandez31,2026-10-17
2021,Return,Jackson78,2026-10-18
2022,Return,Anderson49,2026-10-19
2023,Release,Wilson89,2026-10-20
2024,Trade,Lopez20,2026-10-21
2025,Injury,Moore82,2026-10-22
2026,Suspension,Davis30,2026-10-23
2027,Injury,Martinez6,2026-10-24
2028,Trade,Jackson44,2026-10-25
2029,Activation,Davis59,2026-10-26
2030,Return,Lopez40,2026-10-27
2031,Injury,Gonzalez1,2026-10-28
2032,Injury,Williams85,2026-10-29
2033,Release,Gonzalez92,2026-10-30
2034,Injury,Moore97,2026-10-31
2035,Trade,Rodriguez57,2026-11-01
2036,Injury,Taylor18,2026-11-02
2037,Release,Anderson85,2026-11-03
2038,Return,Jones54,2026-11-04
2039,Trade,Gonzalez72,2026-11-05
2040,Suspension,Brown73,2026-11-06
2041,Suspension,Thomas35,2026-11-07
2042,Injury,Jones31,2026-11-08
2043,Trade,Garcia1,2026-11-09
2044,Suspension,Miller84,2026-11-10
2045,Suspension,Johnson55,2026-11-11
2046,Release,Miller52,2026-11-12
2047,Suspension,Thomas8,2026-11-13
2048,Suspension,Anderson46,2026-11-14
2049,Release,Jones66,2026-11-15
2050,Release,Miller29,2026-11-16
2051,Injury,Thomas95,2026-11-17
2052,Suspension,Rodriguez39,2026-11-18
2053,Release,Moore81,2026-11-19
2054,Suspension,Smith23,2026-11-20
2055,Suspension,Brown72,2026-11-21
2056,Injury,Rodriguez54,2026-11-22
2057,Signing,Hernandez57,2026-11-23
2058,Suspension,Garcia86,2026-11-24
2059,Release,Garcia91,2026-11-25
2060,Trade,Miller36,2026-11-26
2061,Suspension,Lopez95,2026-11-27
2062,Activation,Wilson59,2026-11-28
2063,Activation,Brown92,2026-11-29
2064,Suspension,Thomas78,2026-11-30
2065,Trade,Jackson6,2026-12-01
2066,Return,Johnson37,2026-12-02
2067,Signing,Thomas91,2026-12-03
2068,Trade,Brown24,2026-12-04
2069,Return,Miller97,2026-12-05
2070,Release,Brown87,2026-12-06
2071,Return,Johnson74,2026-12-07
2072,Suspension,Wilson81,2026-12-08
2073,Release,Johnson26,2026-12-09
2074,Trade,Jackson61,2026-12-10
2075,Release,Jackson87,2026-12-11
2076,Release,Jackson34,2026-12-12
2077,Release,Lopez80,2026-12-13
2078,Return,Moore8,2026-12-14
2079,Activation,Jones89,2026-12-15
2080,Return,Moore20,2026-12-16
2081,Activation,Jones49,2026-12-17
2082,Suspension,Lopez18,2026-12-18
2083,Return,Moore44,2026-12-19
2084,Suspension,Martinez92,2026-12-20
2085,Return,Brown90,2026-12-21
2086,Return,Garcia66,2026-12-22
2087,Activation,Miller84,2026-12-23
2088,Trade,Garcia67,2026-12-24
2089,Activation,Williams58,2026-12-25
2090,Suspension,Wilson51,2026-12-26
2091,Release,Wilson30,2026-12-27
2092,Trade,Anderson79,2026-12-28
2093,Injury,Taylor13,2026-12-29
2094,Trade,Jones49,2026-12-30
2095,Signing,Garcia34,2026-12-31
2096,Trade,Wilson36,2027-01-01
2097,Signing,Jackson67,2027-01-02
2098,Signing,Lopez81,2027-01-03
2099,Trade,Moore26,2027-01-04
2100,Suspension,Lopez55,2027-01-05
2101,Release,Williams60,2027-01-06
2102,Activation,Williams76,2027-01-07
2103,Release,Anderson12,2027-01-08
2104,Signing,Martinez14,2027-01-09
2105,Trade,Anderson67,2027-01-10
2106,Trade,Martin59,2027-01-11
2107,Trade,Rodriguez83,2027-01-12
2108,Suspension,Miller43,2027-01-13
2109,Release,Taylor19,2027-01-14
2110,Injury,Johnson11,2027-01-15
2111,Trade,Taylor83,2027-01-16
2112,Activation,Anderson93,2027-01-17
2113,Return,Martinez15,2027-01-18
2114,Signing,Wilson40,2027-01-19
2115,Return,Jones20,2027-01-20
2116,Release,Martin34,2027-01-21
2117,Trade,Martinez30,2027-01-22
2118,Signing,Thomas39,2027-01-23
2119,Activation,Williams69,2027-01-24
2120,Return,Thomas2,2027-01-25
2121,Signing,Jones16,2027-01-26
2122,Return,Smith35,2027-01-27
2123,Activation,Jackson18,2027-01-28
2124,Return,Johnson75,2027-01-29
2125,Return,Wilson71,2027-01-30
2126,Release,Anderson60,2027-01-31
2127,Injury,Williams74,2027-02-01
2128,Injury,Thomas42,2027-02-02
2129,Suspension,Miller19,2027-02-03
2130,Release,Taylor18,2027-02-04
2131,Signing,Martinez5,2027-02-05
2132,Trade,Hernandez81,2027-02-06
2133,Activation,Gonzalez1,2027-02-07
2134,Return,Johnson60,2027-02-08
2135,Return,Johnson26,2027-02-09
2136,Suspension,Jackson7,2027-02-10
2137,Release,Taylor98,2027-02-11
2138,Release,Johnson83,2027-02-12
2139,Injury,Taylor36,2027-02-13
2140,Activation,Moore90,2027-02-14
2141,Release,Miller83,2027-02-15
2142,Suspension,Johnson62,2027-02-16
2143,Injury,Johnson85,2027-02-17
2144,Activation,Rodriguez39,2027-02-18
2145,Injury,Moore74,2027-02-19
2146,Release,Gonzalez79,2027-02-20
2147,Suspension,Johnson23,2027-02-21
2148,Return,Johnson37,2027-02-22
2149,Suspension,Johnson14,2027-02-23
2150,Signing,Wilson54,2027-02-24
2151,Signing,Brown65,2027-02-25
2152,Trade,Davis11,2027-02-26
2153,Signing,Martinez96,2027-02-27
2154,Signing,Jackson25,2027-02-28
2155,Injury,Anderson41,2027-03-01
2156,Return,Anderson68,2027-03-02
2157,Activation,Jackson85,2027-03-03
2158,Trade,Brown90,2027-03-04
2159,Suspension,Miller81,2027-03-05
2160,Injury,Martin72,2027-03-06
2161,Return,Moore76,2027-03-07
2162,Release,Jones55,2027-03-08
2163,Trade,Miller44,2027-03-09
2164,Return,Martin64,2027-03-10
2165,Trade,Jackson42,2027-03-11
2166,Signing,Anderson29,2027-03-12
2167,Activation,Rodriguez17,2027-03-13
2168,Activation,Wilson21,2027-03-14
2169,Activation,Anderson1,2027-03-15
2170,Suspension,Smith12,2027-03-16
2171,Suspension,Anderson24,2027-03-17
2172,Activation,Martinez51,2027-03-18
2173,Activation,Anderson81,2027-03-19
2174,Suspension,Gonzalez42,2027-03-20
2175,Activation,Garcia31,2027-03-21
2176,Suspension,Davis69,2027-03-22
2177,Return,Moore35,2027-03-23
2178,Injury,Lopez47,2027-03-24
2179,Return,Martinez3,2027-03-25
2180,Signing,Moore16,2027-03-26
2181,Signing,Lopez60,2027-03-27
2182,Trade,Taylor67,2027-03-28
2183,Signing,Garcia85,2027-03-29
2184,Signing,Garcia48,2027-03-30
2185,Injury,Miller98,2027-03-31
2186,Return,Davis16,2027-04-01
2187,Signing,Smith60,2027-04-02
2188,Trade,Lopez95,2027-04-03
2189,Trade,Lopez65,2027-04-04
2190,Injury,Williams79,2027-04-05
2191,Return,Johnson96,2027-04-06
2192,Activation,Brown52,2027-04-07
2193,Injury,Lopez80,2027-04-08
2194,Trade,Miller29,2027-04-09
2195,Suspension,Davis16,2027-04-10
2196,Return,Gonzalez17,2027-04-11
2197,Activation,Hernandez58,2027-04-12
2198,Return,Jones49,2027-04-13
2199,Signing,Miller72,2027-04-14
2200,Signing,Taylor35,2027-04-15
2201,Trade,Martin18,2027-04-16
2202,Signing,Moore65,2027-04-17
2203,Release,Martinez50,2027-04-18
2204,Trade,Hernandez49,2027-04-19
2205,Injury,Miller42,2027-04-20
2206,Trade,Smith4,2027-04-21
2207,Injury,Brown83,2027-04-22
2208,Injury,Taylor5,2027-04-23
2209,Return,Moore48,2027-04-24
2210,Suspension,Jackson28,2027-04-25
2211,Suspension,Davis10,2027-04-26
2212,Injury,Moore86,2027-04-27
2213,Injury,Moore72,2027-04-28
2214,Return,Wilson56,2027-04-29
2215,Suspension,Moore32,2027-04-30
2216,Injury,Jones65,2027-05-01
2217,Signing,Lopez61,2027-05-02
2218,Suspension,Jackson16,2027-05-03
2219,Activation,Martinez56,2027-05-04
2220,Suspension,Rodriguez87,2027-05-05
2221,Suspension,Hernandez47,2027-05-06
2222,Trade,Martinez1,2027-05-07
2223,Return,Taylor28,2027-05-08
2224,Return,Smith99,2027-05-09
2225,Release,Thomas7,2027-05-10
2226,Trade,Taylor26,2027-05-11
2227,Release,Lopez78,2027-05-12
2228,Release,Gonzalez83,2027-05-13
2229,Injury,Wilson90,2027-05-14
2230,Trade,Williams46,2027-05-15
2231,Suspension,Garcia68,2027-05-16
2232,Return,Miller97,2027-05-17
2233,Release,Garcia73,2027-05-18
2234,Release,Taylor98,2027-05-19
2235,Activation,Hernandez96,2027-05-20
2236,Release,Smith12,2027-05-21
2237,Injury,Anderson6,2027-05-22
2238,Release,Miller27,2027-05-23
2239,Injury,Taylor19,2027-05-24
2240,Injury,Moore4,2027-05-25
2241,Injury,Jones59,2027-05-26
2242,Activation,Brown49,2027-05-27
2243,Signing,Smith93,2027-05-28
2244,Injury,Anderson20,2027-05-29
2245,Release,Miller72,2027-05-30
2246,Release,Moore37,2027-05-31
2247,Release,Jones18,2027-06-01
2248,Suspension,Smith19,2027-06-02
2249,Signing,Lopez7,2027-06-03
2250,Return,Moore97,2027-06-04
2251,Activation,Miller10,2027-06-05
2252,Trade,Hernandez49,2027-06-06
2253,Release,Wilson74,2027-06-07
2254,Release,Johnson34,2027-06-08
2255,Signing,Anderson70,2027-06-09
2256,Injury,Anderson70,2027-06-10
2257,Injury,Jones88,2027-06-11
2258,Activation,Johnson41,2027-06-12
2259,Activation,Williams4,2027-06-13
2260,Signing,Rodriguez89,2027-06-14
2261,Return,Martinez72,2027-06-15
2262,Release,Davis68,2027-06-16
2263,Release,Williams44,2027-06-17
2264,Release,Jackson25,2027-06-18
2265,Release,Hernandez58,2027-06-19
2266,Suspension,Garcia20,2027-06-20
2267,Trade,Brown44,2027-06-21
2268,Trade,Martin69,2027-06-22
2269,Return,Garcia44,2027-06-23
2270,Return,Garcia93,2027-06-24
2271,Activation,Garcia70,2027-06-25
2272,Return,Williams44,2027-06-26
2273,Activation,Rodriguez47,2027-06-27
2274,Trade,Martin40,2027-06-28
2275,Injury,Thomas30,2027-06-29
2276,Return,Brown88,2027-06-30
2277,Release,Lopez51,2027-07-01
2278,Suspension,Taylor61,2027-07-02
2279,Injury,Jackson86,2027-07-03
2280,Injury,Moore91,2027-07-04
2281,Activation,Williams88,2027-07-05
2282,Trade,Davis63,2027-07-06
2283,Signing,Miller64,2027-07-07
2284,Suspension,Taylor15,2027-07-08
2285,Injury,Thomas34,2027-07-09
2286,Release,Jackson20,2027-07-10
2287,Release,Brown66,2027-07-11
2288,Return,Jones90,2027-07-12
2289,Activation,Gonzalez87,2027-07-13
2290,Suspension,Rodriguez91,2027-07-14
2291,Suspension,Miller11,2027-07-15
2292,Signing,Garcia22,2027-07-16
2293,Release,Jones43,2027-07-17
2294,Return,Thomas68,2027-07-18
2295,Trade,Jones1,2027-07-19
2296,Suspension,Hernandez8,2027-07-20
2297,Return,Thomas43,2027-07-21
2298,Injury,Jackson32,2027-07-22
2299,Suspension,Garcia17,2027-07-23
2300,Injury,Taylor71,2027-07-24
2301,Activation,Rodriguez74,2027-07-25
2302,Suspension,Brown17,2027-07-26
2303,Return,Jones76,2027-07-27
2304,Injury,Johnson44,2027-07-28
2305,Release,Hernandez83,2027-07-29
2306,Trade,Wilson40,2027-07-30
2307,Return,Gonzalez89,2027-07-31
2308,Activation,Jones43,2027-08-01
2309,Suspension,Johnson36,2027-08-02
2310,Trade,Gonzalez32,2027-08-03
2311,Suspension,Lopez3,2027-08-04
2312,Trade,Taylor26,2027-08-05
2313,Trade,Gonzalez63,2027-08-06
2314,Activation,Martinez15,2027-08-07
2315,Suspension,Moore50,2027-08-08
2316,Return,Taylor61,2027-08-09
2317,Injury,Gonzalez4,2027-08-10
2318,Trade,Brown9,2027-08-11
2319,Injury,Johnson49,2027-08-12
2320,Signing,Brown32,2027-08-13
2321,Activation,Davis10,2027-08-14
2322,Release,Martinez46,2027-08-15
2323,Trade,Johnson61,2027-08-16
2324,Trade,Jones25,2027-08-17
2325,Injury,Williams52,2027-08-18
2326,Suspension,Wilson66,2027-08-19
2327,Activation,Miller39,2027-08-20
2328,Signing,Williams40,2027-08-21
2329,Injury,Smith66,2027-08-22
2330,Signing,Smith75,2027-08-23
2331,Signing,Rodriguez59,2027-08-24
2332,Activation,Martinez13,2027-08-25
2333,Return,Johnson45,2027-08-26
2334,Suspension,Smith71,2027-08-27
2335,Suspension,Rodriguez84,2027-08-28
2336,Release,Lopez71,2027-08-29
2337,Suspension,Rodriguez90,2027-08-30
2338,Activation,Moore43,2027-08-31
2339,Trade,Moore91,2027-09-01
2340,Injury,Lopez86,2027-09-02
2341,Signing,Anderson70,2027-09-03
2342,Trade,Rodriguez26,2027-09-04
2343,Injury,Garcia10,2027-09-05
2344,Release,Lopez62,2027-09-06
2345,Trade,Moore82,2027-09-07
2346,Injury,Moore23,2027-09-08
2347,Suspension,Hernandez31,2027-09-09
2348,Injury,Johnson80,2027-09-10
2349,Suspension,Johnson80,2027-09-11
2350,Signing,Taylor89,2027-09-12
2351,Release,Jackson33,2027-09-13
2352,Injury,Taylor28,2027-09-14
2353,Release,Martin3,2027-09-15
2354,Return,Brown13,2027-09-16
2355,Activation,Jones86,2027-09-17
2356,Suspension,Davis72,2027-09-18
2357,Activation,Miller29,2027-09-19
2358,Release,Jones89,2027-09-20
2359,Injury,Martinez67,2027-09-21
2360,Trade,Smith47,2027-09-22
2361,Trade,Jackson84,2027-09-23
2362,Activation,Rodriguez44,2027-09-24
2363,Injury,Hernandez45,2027-09-25
2364,Signing,Garcia99,2027-09-26
2365,Signing,Hernandez63,2027-09-27
2366,Signing,Johnson1,2027-09-28
2367,Signing,Jones85,2027-09-29
2368,Signing,Martin29,2027-09-30
2369,Release,Wilson41,2027-10-01
2370,Activation,Wilson3,2027-10-02
2371,Trade,Lopez50,2027-10-03
2372,Signing,Smith63,2027-10-04
2373,Return,Williams13,2027-10-05
2374,Injury,Lopez45,2027-10-06
2375,Activation,Miller21,2027-10-07
2376,Release,Lopez11,2027-10-08
2377,Activation,Jackson79,2027-10-09
2378,Injury,Thomas42,2027-10-10
2379,Activation,Martin49,2027-10-11
2380,Release,Martin70,2027-10-12
2381,Suspension,Hernandez30,2027-10-13
2382,Return,Martin51,2027-10-14
2383,Return,Williams65,2027-10-15
2384,Return,Hernandez48,2027-10-16
2385,Activation,Anderson13,2027-10-17
2386,Signing,Martinez69,2027-10-18
2387,Trade,Taylor90,2027-10-19
2388,Release,Martin56,2027-10-20
2389,Return,Garcia69,2027-10-21
2390,Suspension,Anderson61,2027-10-22
2391,Return,Jackson22,2027-10-23
2392,Signing,Lopez76,2027-10-24
2393,Injury,Williams76,2027-10-25
2394,Injury,Miller47,2027-10-26
2395,Signing,Taylor41,2027-10-27
2396,Injury,Brown34,2027-10-28
2397,Activation,Thomas2,2027-10-29
2398,Injury,Smith26,2027-10-30
2399,Activation,Martin17,2027-10-31
2400,Activation,Rodriguez12,2027-11-01
2401,Release,Davis44,2027-11-02
2402,Trade,Jackson46,2027-11-03
2403,Injury,Moore29,2027-11-04
2404,Injury,Wilson13,2027-11-05
2405,Return,Rodriguez43,2027-11-06
2406,Signing,Taylor76,2027-11-07
2407,Signing,Martin22,2027-11-08
2408,Suspension,Davis93,2027-11-09
2409,Activation,Jackson45,2027-11-10
2410,Activation,Anderson76,2027-11-11
2411,Injury,Brown72,2027-11-12
2412,Trade,Anderson72,2027-11-13
2413,Release,Anderson30,2027-11-14
2414,Return,Garcia54,2027-11-15
2415,Trade,Rodriguez27,2027-11-16
2416,Signing,Johnson86,2027-11-17
2417,Return,Thomas45,2027-11-18
2418,Activation,Smith46,2027-11-19
